target_name,kind,d,kappa,tau,state,distance_to_optimum,M,seed,backend,device,bias_base,bias_stl,var_eucl_base,var_eucl_stl,var_fr_base,var_fr_stl,ratio_euclidean,ratio_fr,var_eucl_base_exact,var_fr_base_exact,var_eucl_stl_exact,var_fr_stl_exact
gaussian,gaussian,2,10000.0,0.0,far,4.0,100000,6,torch,cuda,0.4173523092550001,0.0,9975.367074418114,0.0,1.9879307695409736,0.0,0.0,0.0,10001.0,2.0,0.0,0.0
gaussian,gaussian,2,10000.0,0.0,far,4.0,100000,7,torch,cuda,0.42685359561647496,0.0,9940.663411331392,0.0,1.9979678795590878,0.0,0.0,0.0,10001.0,2.0,0.0,0.0
gaussian,gaussian,2,10000.0,0.0,far,4.0,100000,8,torch,cuda,0.17582280475099119,0.0,9961.439437592053,0.0,1.9979009557636545,0.0,0.0,0.0,10001.0,2.0,0.0,0.0
gaussian,gaussian,2,10000.0,0.0,far,4.0,100000,9,torch,cuda,0.005162298115126334,0.0,10022.598717288172,0.0,1.9980146823324958,0.0,0.0,0.0,10001.0,2.0,0.0,0.0
gaussian,gaussian,2,10000.0,0.0,far,4.0,100000,10,torch,cuda,0.11261545844596398,0.0,10070.613503672881,0.0,2.0091974343352383,0.0,0.0,0.0,10001.0,2.0,0.0,0.0
gaussian,gaussian,2,10000.0,0.0,far,4.0,100000,11,torch,cuda,0.14658911942618313,0.0,9966.197970235604,0.0,1.9932401843391219,0.0,0.0,0.0,10001.0,2.0,0.0,0.0
gaussian,gaussian,2,10000.0,0.0,far,4.0,100000,12,torch,cuda,0.7065844851126137,0.0,10104.790362342988,0.0,2.00245939383683,0.0,0.0,0.0,10001.0,2.0,0.0,0.0
gaussian,gaussian,2,10000.0,0.0,far,4.0,100000,13,torch,cuda,0.30172581169956714,0.0,9976.595584158145,0.0,1.994953424695634,0.0,0.0,0.0,10001.0,2.0,0.0,0.0
gaussian,gaussian,2,10000.0,0.0,far,4.0,100000,14,torch,cuda,0.3777518968807078,0.0,10084.138134511886,0.0,2.0026361052484845,0.0,0.0,0.0,10001.0,2.0,0.0,0.0
gaussian,gaussian,2,10000.0,0.0,far,4.0,100000,15,torch,cuda,0.3879879725173914,0.0,9946.068822870788,0.0,1.9982342738245116,0.0,0.0,0.0,10001.0,2.0,0.0,0.0
gaussian,gaussian,2,10000.0,0.0,far,4.0,100000,16,torch,cuda,0.5729634929620331,0.0,10075.01326221932,0.0,2.0158463436196143,0.0,0.0,0.0,10001.0,2.0,0.0,0.0
gaussian,gaussian,2,10000.0,0.0,far,4.0,100000,17,torch,cuda,0.2730666676015697,0.0,9952.646030774486,0.0,1.9964885722859051,0.0,0.0,0.0,10001.0,2.0,0.0,0.0
gaussian,gaussian,2,10000.0,0.0,far,4.0,100000,18,torch,cuda,0.028992689435023124,0.0,10041.577015161485,0.0,2.001896598894774,0.0,0.0,0.0,10001.0,2.0,0.0,0.0
gaussian,gaussian,2,10000.0,0.0,far,4.0,100000,19,torch,cuda,0.3053821345774799,0.0,10018.942777086748,0.0,2.0094446632463985,0.0,0.0,0.0,10001.0,2.0,0.0,0.0
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,0,torch,cuda,0.15611633369000485,0.46834900107001437,2484.6104192751613,22361.493773476446,0.12483941900934689,1.1235547710841218,8.999999999999998,8.999999999999998,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,1,torch,cuda,0.055260743801160195,0.16578223140348028,2499.1488656539846,22492.339790885864,0.1250493662252751,1.1254442960274755,9.000000000000002,8.999999999999996,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,2,torch,cuda,0.0984849508589869,0.2954548525769607,2494.335539016613,22449.01985114952,0.1248122577003762,1.1233103193033858,9.0,9.0,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,3,torch,cuda,0.004056977645252442,0.012170932935757365,2514.1817562678975,22627.635806411075,0.1253760087118323,1.128384078406491,8.999999999999998,9.000000000000002,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,4,torch,cuda,0.1949152910540936,0.5847458731622808,2528.9182772929553,22760.264495636595,0.1255984405281854,1.1303859647536685,8.999999999999998,9.0,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,5,torch,cuda,0.1362488822008244,0.4087466466024731,2481.1937124392657,22330.743411953386,0.12498162446897015,1.1248346202207313,8.999999999999998,9.0,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,6,torch,cuda,0.2086761546274936,0.6260284638824808,2493.8417686045304,22444.57591744078,0.12424567309631063,1.1182110578667954,9.000000000000002,8.999999999999998,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,7,torch,cuda,0.21342679780824403,0.6402803934247321,2485.165852832845,22366.492675495603,0.12487299247244316,1.1238569322519885,9.0,9.0,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,8,torch,cuda,0.08791140237550837,0.263734207126525,2490.3598593980087,22413.238734582083,0.1248688097352284,1.1238192876170559,9.000000000000002,9.000000000000002,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,9,torch,cuda,0.0025811490575675393,0.0077434471727026895,2505.6496793220294,22550.847113898268,0.1248759176457809,1.123883258812028,9.000000000000002,8.999999999999998,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,10,torch,cuda,0.056307729223008834,0.16892318766902653,2517.6533759182294,22658.88038326406,0.12557483964595273,1.1301735568135742,8.999999999999998,8.999999999999998,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,11,torch,cuda,0.07329455971309351,0.21988367913928036,2491.549492558897,22423.94543303007,0.12457751152119519,1.1211976036907567,8.999999999999998,9.0,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,12,torch,cuda,0.35329224255631814,1.0598767276689545,2526.197590585743,22735.778315271687,0.12515371211480208,1.1263834090332188,9.0,9.0,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,13,torch,cuda,0.15086290584979933,0.45258871754939806,2494.1488960395304,22447.34006435577,0.12468458904347714,1.1221613013912943,8.999999999999998,9.0,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,14,torch,cuda,0.18887594844036193,0.5666278453210857,2521.0345336279715,22689.310802651744,0.12516475657803022,1.1264828092022718,9.0,8.999999999999998,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,15,torch,cuda,0.19399398625869166,0.5819819587760748,2486.517205717691,22378.65485145922,0.12488964211403142,1.1240067790262829,9.000000000000002,9.000000000000002,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,16,torch,cuda,0.28648174648099706,0.8594452394429911,2518.7533155548326,22668.779839993495,0.1259903964762264,1.1339135682860375,9.0,9.0,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,17,torch,cuda,0.13653333380075705,0.4096000014022713,2488.16150769363,22393.45356924267,0.12478053576786977,1.1230248219108279,9.0,9.0,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,18,torch,cuda,0.014496344717509648,0.04348903415252917,2510.394253790369,22593.548284113316,0.12511853743092363,1.1260668368783127,8.999999999999998,9.0,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,underdispersed,,100000,19,torch,cuda,0.15269106728872622,0.4580732018661786,2504.735694271685,22542.62124844516,0.12559029145289924,1.130312623076093,8.999999999999998,8.999999999999998,2500.25,0.125,22502.25,1.125
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,0,torch,cuda,0.6244653347600194,0.46834900107001437,39753.76670840258,22361.493773476446,31.958891266392804,17.97687633734595,0.5624999999999999,0.5624999999999999,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,1,torch,cuda,0.22104297520464078,0.16578223140348028,39986.38185046375,22492.339790885864,32.012637753670425,18.00710873643961,0.5625000000000001,0.5624999999999998,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,2,torch,cuda,0.3939398034359476,0.2954548525769607,39909.36862426581,22449.01985114952,31.951937971296307,17.972965108854172,0.5625,0.5625,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,3,torch,cuda,0.01622791058100977,0.012170932935757365,40226.90810028636,22627.635806411075,32.09625823022907,18.054145254503855,0.5624999999999999,0.5625000000000001,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,4,torch,cuda,0.7796611642163744,0.5847458731622808,40462.692436687284,22760.264495636595,32.15320077521546,18.086175436058696,0.5624999999999999,0.5625,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,5,torch,cuda,0.5449955288032976,0.4087466466024731,39699.09939902825,22330.743411953386,31.99529586405636,17.9973539235317,0.5624999999999999,0.5625,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,6,torch,cuda,0.8347046185099743,0.6260284638824808,39901.46829767249,22444.57591744078,31.80689231265552,17.891376925868727,0.5625000000000001,0.5624999999999999,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,7,torch,cuda,0.8537071912329761,0.6402803934247321,39762.65364532552,22366.492675495603,31.967486072945448,17.981710916031815,0.5625,0.5625,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,8,torch,cuda,0.3516456095020335,0.263734207126525,39845.75775036814,22413.238734582083,31.96641529221847,17.981108601872894,0.5625000000000001,0.5625000000000001,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,9,torch,cuda,0.010324596230270157,0.0077434471727026895,40090.39486915247,22550.847113898268,31.96823491731991,17.982132140992448,0.5625000000000001,0.5624999999999999,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,10,torch,cuda,0.22523091689203534,0.16892318766902653,40282.45401469167,22658.88038326406,32.1471589493639,18.082776909017188,0.5624999999999999,0.5624999999999999,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,11,torch,cuda,0.29317823885237404,0.21988367913928036,39864.79188094235,22423.94543303007,31.891842949425968,17.939161659052107,0.5624999999999999,0.5625,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,12,torch,cuda,1.4131689702252725,1.0598767276689545,40419.16144937189,22735.778315271687,32.039350301389334,18.0221345445315,0.5625,0.5625,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,13,torch,cuda,0.6034516233991973,0.45258871754939806,39906.38233663249,22447.34006435577,31.919254795130147,17.95458082226071,0.5624999999999999,0.5625,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,14,torch,cuda,0.7555037937614477,0.5666278453210857,40336.552538047545,22689.310802651744,32.04217768397574,18.02372494723635,0.5625,0.5624999999999999,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,15,torch,cuda,0.7759759450347666,0.5819819587760748,39784.275291483056,22378.65485145922,31.971748381192043,17.984108464420526,0.5625000000000001,0.5625000000000001,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,16,torch,cuda,1.1459269859239882,0.8594452394429911,40300.05304887732,22668.779839993495,32.25354149791396,18.1426170925766,0.5625,0.5625,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,17,torch,cuda,0.5461333352030282,0.4096000014022713,39810.58412309808,22393.45356924267,31.94381715657466,17.968397150573246,0.5625,0.5625,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,18,torch,cuda,0.057985378870038594,0.04348903415252917,40166.308060645904,22593.548284113316,32.03034558231645,18.017069390053003,0.5624999999999999,0.5625,40004.0,32.0,22502.25,18.0
gaussian,gaussian,2,10000.0,0.0,overdispersed,,100000,19,torch,cuda,0.6107642691549049,0.4580732018661786,40075.77110834696,22542.62124844516,32.151114611942205,18.085001969217487,0.5624999999999999,0.5624999999999999,40004.0,32.0,22502.25,18.0
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,0,torch,cuda,0.014676509040315236,1.3830795595795287e-18,33.06514046525169,1.7977209209121563e-31,7.998365270009571,3.8588501302307285e-32,5.4369069528114956e-33,4.8245485170572996e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,1,torch,cuda,0.012378400325758267,5.094526726474556e-19,33.14399375818764,1.7936037186482143e-31,8.004564560031913,3.841253756209057e-32,5.41154977198587e-33,4.7988291273070106e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,2,torch,cuda,0.016498383862520463,6.645704409066466e-19,33.10919097144157,1.7977676835833013e-31,8.00167239455393,3.847900876906871e-32,5.429814594787203e-33,4.8088708049654915e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,3,torch,cuda,0.01158823725373346,1.2927320287152985e-18,33.16020847788063,1.787726568588619e-31,8.014796288283065,3.8319667406011724e-32,5.391180124157283e-33,4.78111558019656e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,4,torch,cuda,0.022766810076551323,4.658163328881953e-19,33.14725121381902,1.7941521069782329e-31,7.994668588413814,3.8321283277154876e-32,5.412672367325151e-33,4.793354828077749e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,5,torch,cuda,0.023903906217065465,8.924677537093205e-19,33.02291124466906,1.795402298449256e-31,7.982442312743751,3.849600817852e-32,5.436838336714152e-33,4.8225852026593635e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,6,torch,cuda,0.017249702414281514,7.079661121170466e-19,33.07461729846137,1.794305656563533e-31,7.991799391924891,3.825664000607687e-32,5.425023184310599e-33,4.7869870263175415e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,7,torch,cuda,0.01129739294650676,4.2870974395699723e-19,33.10734993091446,1.7933853918846213e-31,8.000242495792794,3.8326225495402354e-32,5.4168799243276856e-33,4.7906329733826864e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,8,torch,cuda,0.024741754563351384,1.6594451422185099e-18,33.13912427816164,1.794722861147098e-31,7.9972527547492955,3.8431760623347874e-32,5.4157220513210816e-33,4.805620355130649e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,9,torch,cuda,0.020468508823749027,5.944845927759763e-19,33.13252693659418,1.8066387810898457e-31,8.002074528153505,3.867878421810155e-32,5.452764845093813e-33,4.833594598752976e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,10,torch,cuda,0.01875757286845841,1.814549950279405e-18,33.128172007589185,1.7918069268357223e-31,7.995603502305458,3.853628506040841e-32,5.4087105271768244e-33,4.819684348942119e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,11,torch,cuda,0.020666506732476036,2.2443893942333126e-18,33.10863201588467,1.7911351018589385e-31,7.999670621307191,3.832205156468269e-32,5.409873476498811e-33,4.790453679756712e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,12,torch,cuda,0.038718308500286215,1.770771836891049e-18,33.13485090373196,1.786623979230186e-31,7.997024831554416,3.834127423497908e-32,5.3919783264483005e-33,4.794442313558069e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,13,torch,cuda,0.019250742475127605,4.8700125323304565e-19,33.08602311114863,1.7892221464989167e-31,7.992740147205801,3.8315809019237653e-32,5.4077884806168274e-33,4.793826436686117e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,14,torch,cuda,0.011401543089844125,1.1392215721306197e-18,33.21478138066267,1.7939963528757135e-31,8.00536226701811,3.833894103616103e-32,5.4011987383429264e-33,4.7891575368320924e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,15,torch,cuda,0.018547058374145286,3.5900240804095e-19,33.00834379833692,1.7921789214694719e-31,7.9872534927496766,3.8550296592531843e-32,5.429472415879795e-33,4.826477164838372e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,16,torch,cuda,0.02575785707863286,5.565859311264123e-19,33.294283390066184,1.797644145357136e-31,8.038181957440479,3.842835171760164e-32,5.399257657227391e-33,4.780726776411269e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,17,torch,cuda,0.01609348988467377,1.2088166838888054e-18,33.12531742967071,1.785069907052248e-31,8.002380722891408,3.8342361451658767e-32,5.388838645372018e-33,4.791369316130833e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,18,torch,cuda,0.00778288826176534,1.1093962742530884e-18,33.16194331534269,1.7836198749822107e-31,8.005399514951872,3.813802507946275e-32,5.37851433500582e-33,4.764037698334913e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,optimum,0.0,100000,19,torch,cuda,0.01999584108739508,5.246072352716703e-19,33.18910945947942,1.8026145433554624e-31,8.018759234487469,3.8490874190219807e-32,5.431343512112834e-33,4.8001034904098864e-33,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,0,torch,cuda,0.014676509040315236,2.5438405243138006e-16,33.06514046525169,0.0,7.998365270009572,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,1,torch,cuda,0.012378400325758222,2.603703785810335e-16,33.143993758187634,0.0,8.004564560031913,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,2,torch,cuda,0.016498383862520366,2.5438405243138006e-16,33.10919097144157,0.0,8.00167239455393,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,3,torch,cuda,0.011588237253733487,2.603703785810335e-16,33.16020847788064,0.0,8.014796288283065,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,4,torch,cuda,0.022766810076551274,2.603703785810335e-16,33.147251213819025,0.0,7.994668588413813,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,5,torch,cuda,0.023903906217065563,2.603703785810335e-16,33.02291124466907,0.0,7.982442312743752,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,6,torch,cuda,0.017249702414281476,2.5438405243138006e-16,33.07461729846137,0.0,7.991799391924891,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,7,torch,cuda,0.01129739294650674,2.5438405243138006e-16,33.10734993091447,0.0,8.000242495792794,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,8,torch,cuda,0.024741754563351332,2.603703785810335e-16,33.13912427816164,0.0,7.997252754749297,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,9,torch,cuda,0.020468508823749034,2.603703785810335e-16,33.13252693659418,0.0,8.002074528153505,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,10,torch,cuda,0.018757572868458354,2.5438405243138006e-16,33.12817200758918,0.0,7.995603502305457,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,11,torch,cuda,0.020666506732476022,2.603703785810335e-16,33.10863201588467,0.0,7.9996706213071915,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,12,torch,cuda,0.038718308500286236,2.5438405243138006e-16,33.13485090373196,0.0,7.997024831554416,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,13,torch,cuda,0.019250742475127737,2.603703785810335e-16,33.086023111148634,0.0,7.9927401472058,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,14,torch,cuda,0.011401543089844141,2.5438405243138006e-16,33.21478138066267,0.0,8.00536226701811,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,15,torch,cuda,0.01854705837414536,2.603703785810335e-16,33.008343798336924,0.0,7.987253492749677,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,16,torch,cuda,0.0257578570786329,2.603703785810335e-16,33.29428339006619,0.0,8.038181957440479,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,17,torch,cuda,0.0160934898846738,2.603703785810335e-16,33.1253174296707,0.0,8.002380722891408,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,18,torch,cuda,0.007782888261765343,2.5438405243138006e-16,33.16194331534269,0.0,8.005399514951874,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,near,0.25,100000,19,torch,cuda,0.019995841087395015,2.603703785810335e-16,33.18910945947941,0.0,8.018759234487469,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,medium,1.0,100000,0,torch,cuda,0.01467650904031511,4.965068306494546e-16,33.06514046525168,0.0,7.9983652700095735,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,medium,1.0,100000,1,torch,cuda,0.012378400325758102,4.965068306494546e-16,33.143993758187634,0.0,8.004564560031913,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,medium,1.0,100000,2,torch,cuda,0.016498383862520824,4.965068306494546e-16,33.10919097144156,0.0,8.001672394553928,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,medium,1.0,100000,3,torch,cuda,0.01158823725373366,4.965068306494546e-16,33.160208477880644,0.0,8.014796288283062,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,medium,1.0,100000,4,torch,cuda,0.022766810076551437,4.965068306494546e-16,33.14725121381902,0.0,7.9946685884138144,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,medium,1.0,100000,5,torch,cuda,0.023903906217065545,4.965068306494546e-16,33.02291124466907,0.0,7.982442312743752,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,medium,1.0,100000,6,torch,cuda,0.01724970241428155,4.965068306494546e-16,33.07461729846139,0.0,7.991799391924891,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,medium,1.0,100000,7,torch,cuda,0.011297392946507065,4.965068306494546e-16,33.10734993091446,0.0,8.000242495792794,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,medium,1.0,100000,8,torch,cuda,0.024741754563351814,4.965068306494546e-16,33.13912427816164,0.0,7.9972527547492955,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,medium,1.0,100000,9,torch,cuda,0.02046850882374927,4.965068306494546e-16,33.13252693659418,0.0,8.002074528153504,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,medium,1.0,100000,10,torch,cuda,0.018757572868458035,4.965068306494546e-16,33.12817200758919,0.0,7.995603502305459,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,medium,1.0,100000,11,torch,cuda,0.02066650673247625,4.965068306494546e-16,33.10863201588467,0.0,7.999670621307189,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,medium,1.0,100000,12,torch,cuda,0.038718308500286396,4.965068306494546e-16,33.13485090373195,0.0,7.99702483155442,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
gaussian,gaussian,8,10.0,0.0,medium,1.0,100000,13,torch,cuda,0.019250742475127786,4.965068306494546e-16,33.08602311114864,0.0,7.992740147205799,0.0,0.0,0.0,33.106814148093775,8.0,1.3514864912434384e-31,2.845723104050597e-32
