run_id,experiment_group,potential_family,seed,N_theta,kappa_target,rho,M_mc,operator_estimator,backend,chunk_size,Lambda_hat_raw_forward,Lambda_hat_full_sym,Lambda_hat_diag,Lambda_hat_separable_exact,full_over_diag,full_minus_diag,diag_minus_exact,gamma_loc,inverse_gamma_loc,self_adjoint_error_H_raw,self_adjoint_error_H_sym,self_adjoint_error_L_star,eig_residual_H,eig_residual_L_star,current_bound_rate,conjecture_bound_rate,lambda_over_logkappa,inverse_gamma_over_logkappa,runtime_seconds,status,error_message,family,quadrature_nodes,device,dtype,eigensolver,explicit_dense_max_N_theta,basis_block_size,torch_available,torch_version,cuda_available,cuda_version,device_name,gpu_available,diag_offdiag_norm,full_sym_minus_exact,operator_matrix_dim,dense_matrix_memory_mb,matrix_construction_runtime_seconds,eigh_runtime_seconds,gpu_peak_memory_mb,torch_accumulation_mode,separable_exact_status,Lambda_true,gamma_true,baseline_type,Lambda_hat,log_kappa_factor,Gamma_current,D_kappa,alpha_target,beta_target,L_A,L_A_is_empirical,norm_mean_grad,norm_mean_hess_minus_I,empirical_min_hess_eig,empirical_max_hess_eig
nglr_20260605_224942,natural_gradient_local_rate,random_feature,1,1,2.0,0.30010106731636,4194304,symmetrized,torch,1048576,0.0820631027888733,0.0820631027888733,0.0820631027888733,,1.0,0.0,,0.9894621027168874,1.0106501272299135,1.3877787807814457e-17,1.3877787807814457e-17,2.220446049250313e-16,0.0,5.551115123125783e-17,0.2307692307692307,0.0685231284601704,0.0484677904739114,0.5969062458561214,0.0156247615814208,ok,,random_feature,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,,2,3.2e-05,0.0026440620422363,0.000622272491455,201.332224,generic_dense,not_separable,,,,0.0820631027888733,1.6931471805599454,0.3333333333333335,10.593612732980477,0.6666666666666666,1.3333333333333337,1.1107369137809182,True,0.0,0.0,0.8934986647487044,1.1666666666666667
nglr_20260605_224942,natural_gradient_local_rate,random_feature,2,1,2.0,0.3134971792971925,4194304,symmetrized,torch,1048576,-0.0722039350282979,-0.0722039350282979,-0.0722039350282979,,1.0,0.0,,0.9634699324443764,1.0379151090506216,1.734723475976807e-18,1.734723475976807e-18,1.264387840805101e-16,0.0,0.0,0.2307692307692307,0.0685231284601704,-0.0426448071717068,0.6130093833351037,0.0157310962677001,ok,,random_feature,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,,2,3.2e-05,0.0026562213897705,0.0006022453308105,201.332224,generic_dense,not_separable,,,,-0.0722039350282979,1.6931471805599454,0.3333333333333332,10.593612732980477,0.6666666666666667,1.3333333333333333,1.0632737879192729,True,2.258631337308734e-20,0.0,0.8333333333333334,1.0455844525395004
nglr_20260605_224942,natural_gradient_local_rate,radial_tail,0,1,2.0,0.036969690937221,4194304,symmetrized,torch,1048576,0.0667254206349808,0.0667254206349808,0.0667254206349808,,1.0,0.0,,1.0,1.0,1.3877787807814457e-17,1.3877787807814457e-17,1.1102230246251563e-16,0.0,0.0,0.2307692307692307,0.0685231284601704,0.0394091083168055,0.5906161091496412,0.0154800415039062,ok,,radial_tail,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,,2,3.2e-05,0.0026173591613769,0.0006101131439208,167.776256,generic_dense,not_separable,,,,0.0667254206349808,1.6931471805599454,0.3333333333333332,10.593612732980477,0.6666666666666667,1.3333333333333333,9.016394913859925,True,0.0,0.0,0.9015122651917562,1.1666666666666667
nglr_20260605_224942,natural_gradient_local_rate,radial_tail,1,1,2.0,0.0369750929059461,4194304,symmetrized,torch,1048576,0.0669794325419125,0.0669794325419125,0.0669794325419125,,1.0,0.0,,1.0,1.0,1.3877787807814457e-17,1.3877787807814457e-17,1.1102230246251563e-16,0.0,7.666467083416871e-20,0.2307692307692307,0.0685231284601704,0.0395591318409552,0.5906161091496412,0.0158588886260986,ok,,radial_tail,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,,2,3.2e-05,0.0025417804718017,0.0006103515625,167.776256,generic_dense,not_separable,,,,0.0669794325419125,1.6931471805599454,0.3333333333333332,10.593612732980477,0.6666666666666667,1.3333333333333333,9.015077641082234,True,0.0,0.0,0.9014735211361694,1.1666666666666667
nglr_20260605_224942,natural_gradient_local_rate,radial_tail,2,1,2.0,0.0369888468129131,4194304,symmetrized,torch,1048576,0.0673987077473723,0.0673987077473723,0.0673987077473723,,1.0,0.0,,1.0,1.0,1.3877787807814457e-17,1.3877787807814457e-17,1.7332626929634143e-16,0.0,9.583083854271087e-21,0.2307692307692307,0.0685231284601704,0.0398067625314668,0.5906161091496412,0.015472412109375,ok,,radial_tail,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,,2,3.2e-05,0.0025675296783447,0.0006108283996582,167.776256,generic_dense,not_separable,,,,0.0673987077473723,1.6931471805599454,0.3333333333333332,10.593612732980477,0.6666666666666667,1.3333333333333333,9.01172548090804,True,0.0,0.0,0.9013748752208844,1.1666666666666667
nglr_20260605_224942,natural_gradient_local_rate,gaussian,0,1,5.0,0.0,4194304,symmetrized,torch,1048576,0.0011692862957557,0.0011692862957557,0.0011692862957557,-2.480654570646834e-16,1.0,0.0,0.0011692862957559,1.0,1.0,2.1684043449710093e-19,2.1684043449710093e-19,3.006028557780346e-16,0.0,0.0,0.25,0.0491965649785553,0.0004480989143999,0.383224293337255,0.0287418365478515,ok,,gaussian,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,0.0011692862957559,2,3.2e-05,0.0009341239929199,0.0006742477416992,67.653632,gaussian_analytic,ok,0.0,1.0,gaussian,0.0011692862957557,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,
nglr_20260605_224942,natural_gradient_local_rate,gaussian,1,1,5.0,0.0,4194304,symmetrized,torch,1048576,-0.0015173283780958,-0.0015173283780958,-0.0015173283780958,-2.480654570646834e-16,1.0,0.0,-0.0015173283780955,0.999241335810952,1.0007592401973966,2.1684043449710093e-19,2.1684043449710093e-19,2.1094829429929286e-16,0.0,0.0,0.25,0.0491965649785553,-0.0005814770954563,0.3835152526253755,0.009223461151123,ok,,gaussian,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,-0.0015173283780955,2,3.2e-05,0.0009329319000244,0.0006766319274902,67.653632,gaussian_analytic,ok,0.0,1.0,gaussian,-0.0015173283780958,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,
nglr_20260605_224942,natural_gradient_local_rate,gaussian,2,1,5.0,0.0,4194304,symmetrized,torch,1048576,0.0005511892807188,0.0005511892807188,0.0005511892807188,-2.480654570646834e-16,1.0,0.0,0.000551189280719,1.0,1.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.25,0.0491965649785553,0.0002112291225985,0.383224293337255,0.0094215869903564,ok,,gaussian,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,0.000551189280719,2,3.2e-05,0.0009090900421142,0.0006587505340576,67.653632,gaussian_analytic,ok,0.0,1.0,gaussian,0.0005511892807188,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,
nglr_20260605_224942,natural_gradient_local_rate,separable,0,1,5.0,1.1062032082315263,4194304,symmetrized,torch,1048576,-0.3956413304818996,-0.3956413304818996,-0.3956413304818996,-0.396245218550839,1.0,0.0,0.0006038880689393,0.7959697644885587,1.256329127831305,1.1102230246251563e-16,1.1102230246251563e-16,2.0719011718723622e-16,0.0,0.0,0.2142857142857143,0.0491965649785553,-0.1516193692889373,0.4814558422121616,0.0169832706451416,ok,,separable,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,0.0006038880689393,2,3.2e-05,0.0016968250274658,0.0006201267242431,109.056512,separable_diagonal_fast,ok,,,separable_exact,-0.3956413304818996,2.6094379124341005,0.6666666666666665,16.32662240617609,0.3333333333333333,1.6666666666666663,0.6026620260236439,False,1.8070036208091743e-20,0.0,0.3334441441345673,1.4395365415648531
nglr_20260605_224942,natural_gradient_local_rate,separable,1,1,5.0,1.1406985214030112,4194304,symmetrized,torch,1048576,-0.3696387653877997,-0.3696387653877997,-0.3696387653877997,-0.3695668954456065,1.0,0.0,-7.186994219321452e-05,0.7731231613246191,1.2934549759014655,5.551115123125783e-17,5.551115123125783e-17,2.220446049250313e-16,0.0,0.0,0.2142857142857142,0.0491965649785553,-0.1416545546557949,0.4956833691033953,0.0168128013610839,ok,,separable,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,-7.186994219321452e-05,2,3.2e-05,0.0016918182373046,0.000624656677246,109.056512,separable_diagonal_fast,ok,,,separable_exact,-0.3696387653877997,2.6094379124341005,0.6666666666666667,16.32662240617609,0.3333333333333332,1.6666666666666667,0.5844372147048063,False,0.0,0.0,0.3333773898512326,1.4740318547361075
nglr_20260605_224942,natural_gradient_local_rate,separable,2,1,5.0,1.1132893846479748,4194304,symmetrized,torch,1048576,-0.3899384999299762,-0.3899384999299762,-0.3899384999299762,-0.3912867910957454,1.0,0.0,0.0013482911657691,0.7913071735465429,1.2637317509938917,6.938893903907228e-18,6.938893903907228e-18,1.2429473354664468e-16,0.0,2.775557561562892e-17,0.2142857142857143,0.0491965649785553,-0.1494339060806543,0.484292707242486,0.0167193412780761,ok,,separable,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,0.0013482911657691,2,3.2e-05,0.0017037391662597,0.0006184577941894,109.056512,separable_diagonal_fast,ok,,,separable_exact,-0.3899384999299762,2.6094379124341005,0.6666666666666665,16.32662240617609,0.3333333333333333,1.6666666666666663,0.5988260337876737,False,2.258754526011468e-21,0.0,0.3335197464264642,1.446622717981256
nglr_20260605_224942,natural_gradient_local_rate,additive_index,0,1,5.0,0.3554924314421078,4194304,symmetrized,torch,1048576,-0.0652914953999597,-0.0652914953999597,-0.0652914953999597,,1.0,0.0,,0.8523140267633236,1.173276478620816,1.3877787807814457e-17,1.3877787807814457e-17,2.220446049250313e-16,0.0,0.0,0.2142857142857143,0.0491965649785553,-0.0250212871855821,0.4496280494086851,0.0155942440032958,ok,,additive_index,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,,2,3.2e-05,0.0026557445526123,0.0006091594696044,201.332224,generic_dense,not_separable,,,,-0.0652914953999597,2.6094379124341005,0.6666666666666665,16.32662240617609,0.3333333333333333,1.6666666666666663,1.875332940176066,True,0.0,0.0,0.6666666666666667,1.321950083697406
nglr_20260605_224942,natural_gradient_local_rate,additive_index,1,1,5.0,0.6001813049841794,4194304,symmetrized,torch,1048576,0.1626635511248921,0.1626635511248921,0.1626635511248921,,1.0,0.0,,0.9788259060434406,1.02163213481154,2.775557561562892e-17,2.775557561562892e-17,1.488918323864178e-16,0.0,5.551115123125783e-17,0.2142857142857143,0.0491965649785553,0.0623366244315652,0.3915142529137836,0.0156056880950927,ok,,additive_index,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,,2,3.2e-05,0.0026767253875732,0.0006008148193359,201.332224,generic_dense,not_separable,,,,0.1626635511248921,2.6094379124341005,0.6666666666666665,16.32662240617609,0.3333333333333333,1.6666666666666663,1.110775462564999,True,0.0,0.0,0.7870865950411301,1.3333333333333333
nglr_20260605_224942,natural_gradient_local_rate,additive_index,2,1,5.0,0.6268519596455776,4194304,symmetrized,torch,1048576,-0.1460257063405495,-0.1460257063405495,-0.1460257063405495,,1.0,0.0,,0.9261425297312356,1.0797474124098347,2.775557561562892e-17,2.775557561562892e-17,1.1102230246251563e-16,0.0,1.3877787807814457e-17,0.2142857142857143,0.0491965649785553,-0.0559605981214306,0.4137854391034885,0.015580415725708,ok,,additive_index,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,,2,3.2e-05,0.0026249885559082,0.0006098747253417,201.332224,generic_dense,not_separable,,,,-0.1460257063405495,2.6094379124341005,0.6666666666666665,16.32662240617609,0.3333333333333333,1.6666666666666663,1.0635153267186088,True,0.0,0.0,0.6666666666666667,1.091067443154754
nglr_20260605_224942,natural_gradient_local_rate,random_feature,0,1,5.0,0.355544981598778,4194304,symmetrized,torch,1048576,-0.0639359889306672,-0.0639359889306672,-0.0639359889306672,,1.0,0.0,,0.852555171815244,1.1729446176143878,6.938893903907228e-18,6.938893903907228e-18,1.6653345369377348e-16,0.0,1.1102230246251563e-16,0.2142857142857143,0.0491965649785553,-0.0245018241767735,0.4495008722090105,0.0155966281890869,ok,,random_feature,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,,2,3.2e-05,0.0026633739471435,0.0006132125854492,201.332224,generic_dense,not_separable,,,,-0.0639359889306672,2.6094379124341005,0.6666666666666665,16.32662240617609,0.3333333333333333,1.6666666666666663,1.875055762758537,True,0.0,0.0,0.6666666666666667,1.3220469500211909
nglr_20260605_224942,natural_gradient_local_rate,random_feature,1,1,5.0,0.6003584817632475,4194304,symmetrized,torch,1048576,0.1648303352850568,0.1648303352850568,0.1648303352850568,,1.0,0.0,,0.978993721499502,1.0214570104375371,6.938893903907228e-18,6.938893903907228e-18,2.164172845051633e-16,0.0,1.1102230246251563e-16,0.2142857142857143,0.0491965649785553,0.0631669887601587,0.3914471409993102,0.0155484676361083,ok,,random_feature,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,,2,3.2e-05,0.0026552677154541,0.0006122589111328,201.332224,generic_dense,not_separable,,,,0.1648303352850568,2.6094379124341005,0.6666666666666665,16.32662240617609,0.3333333333333333,1.6666666666666663,1.110447652390406,True,0.0,0.0,0.7869060034706882,1.3333333333333333
nglr_20260605_224942,natural_gradient_local_rate,random_feature,2,1,5.0,0.6270158125324978,4194304,symmetrized,torch,1048576,-0.1463657377781591,-0.1463657377781591,-0.1463657377781591,,1.0,0.0,,0.9259731180557024,1.0799449579051863,2.775557561562892e-17,2.775557561562892e-17,3.155913625819225e-16,0.0,0.0,0.2142857142857143,0.0491965649785553,-0.0560909064288209,0.4138611433363466,0.015620470046997,ok,,random_feature,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,,2,3.2e-05,0.0026557445526123,0.0006139278411865,201.332224,generic_dense,not_separable,,,,-0.1463657377781591,2.6094379124341005,0.6666666666666665,16.32662240617609,0.3333333333333333,1.6666666666666663,1.0632374070025763,True,0.0,0.0,0.6666666666666667,1.091051115600416
nglr_20260605_224942,natural_gradient_local_rate,radial_tail,0,1,5.0,0.073915117792114,4194304,symmetrized,torch,1048576,0.1351450337323803,0.1351450337323803,0.1351450337323803,,1.0,0.0,,1.0,1.0,2.775557561562892e-17,2.775557561562892e-17,2.220446049250313e-16,0.0,0.0,0.2142857142857143,0.0491965649785553,0.0517908600501309,0.383224293337255,0.0154006481170654,ok,,radial_tail,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,,2,3.2e-05,0.0025668144226074,0.0006043910980224,167.776256,generic_dense,not_separable,,,,0.1351450337323803,2.6094379124341005,0.6666666666666665,16.32662240617609,0.3333333333333333,1.6666666666666663,9.019354721745335,True,0.0,0.0,0.803198557486337,1.3333333333333333
nglr_20260605_224942,natural_gradient_local_rate,radial_tail,1,1,5.0,0.0739022328639999,4194304,symmetrized,torch,1048576,0.1330565445859415,0.1330565445859415,0.1330565445859415,,1.0,0.0,,1.0,1.0,2.775557561562892e-17,2.775557561562892e-17,2.6316810111006243e-16,0.0,0.0,0.2142857142857143,0.0491965649785553,0.0509905002728443,0.383224293337255,0.0153796672821044,ok,,radial_tail,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,,2,3.2e-05,0.0025858879089355,0.0006194114685058,167.776256,generic_dense,not_separable,,,,0.1330565445859415,2.6094379124341005,0.6666666666666665,16.32662240617609,0.3333333333333333,1.6666666666666663,9.020927255249692,True,0.0,0.0,0.8032909709016299,1.3333333333333333
nglr_20260605_224942,natural_gradient_local_rate,radial_tail,2,1,5.0,0.0739464888966173,4194304,symmetrized,torch,1048576,0.1337123587532965,0.1337123587532965,0.1337123587532965,,1.0,0.0,,1.0,1.0,2.775557561562892e-17,2.775557561562892e-17,2.220446049250313e-16,0.0,1.437462578140663e-20,0.2142857142857143,0.0491965649785553,0.0512418241936895,0.383224293337255,0.0155045986175537,ok,,radial_tail,160,cuda,float64,torch_dense_eigh,16,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.0,,2,3.2e-05,0.0025608539581298,0.0006067752838134,167.776256,generic_dense,not_separable,,,,0.1337123587532965,2.6094379124341005,0.6666666666666665,16.32662240617609,0.3333333333333333,1.6666666666666663,9.015528345080938,True,1.2408802079923923e-20,0.0,0.8029735573246066,1.3333333333333333
