run_id,experiment_group,potential_family,seed,N_theta,kappa_target,rho,M_mc,operator_estimator,backend,chunk_size,Lambda_hat_raw_forward,Lambda_hat_full_sym,Lambda_hat_diag,Lambda_hat_separable_exact,full_over_diag,full_minus_diag,diag_minus_exact,gamma_loc,inverse_gamma_loc,self_adjoint_error_H_raw,self_adjoint_error_H_sym,self_adjoint_error_L_star,eig_residual_H,eig_residual_L_star,current_bound_rate,conjecture_bound_rate,lambda_over_logkappa,inverse_gamma_over_logkappa,runtime_seconds,status,error_message,family,quadrature_nodes,device,dtype,eigensolver,explicit_dense_max_N_theta,basis_block_size,torch_available,torch_version,cuda_available,cuda_version,device_name,gpu_available,diag_offdiag_norm,full_sym_minus_exact,operator_matrix_dim,dense_matrix_memory_mb,matrix_construction_runtime_seconds,eigh_runtime_seconds,gpu_peak_memory_mb,separable_exact_status,Lambda_true,gamma_true,baseline_type,Lambda_hat,log_kappa_factor,Gamma_current,D_kappa,alpha_target,beta_target,L_A,L_A_is_empirical,norm_mean_grad,norm_mean_hess_minus_I,empirical_min_hess_eig,empirical_max_hess_eig,p_sym_dim,M_over_p,sqrt_p_over_M
nglr_20260604_232837,natural_gradient_local_rate,gaussian,0,16,5.0,0.0,8192,symmetrized,torch,2048,0.03405503607090016,0.5117869722831906,0.1480628020945467,1.3831867155085286e-15,3.456553334418086,0.3637241701886439,0.1480628020945453,0.7611340318938545,1.3138290473122045,1.3255421420927198,4.440892098500626e-16,1.7689739186778357e-15,3.161854903151715e-16,2.6650662081281485e-16,0.25,0.0491965649785553,0.196129200792439,0.5034912082221785,0.5829367637634277,ok,,gaussian,120,cuda,float64,torch_dense_eigh,64,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.25374873646321955,0.5117869722831893,152,0.184832,0.14774370193481445,0.07501912117004395,29.010944,ok,0.0,1.0,gaussian,0.5117869722831906,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,,136,60.23529411764706,0.1288470508005519
nglr_20260604_232837,natural_gradient_local_rate,gaussian,0,16,5.0,0.0,16384,symmetrized,torch,2048,4.335410599062699e-18,0.31675983743271613,0.07392128401089207,1.3831867155085286e-15,4.285096527625827,0.24283855342182406,0.07392128401089068,0.830682275882547,1.203829706054055,1.4532575250687856,3.4808814530971004e-16,2.410957851386292e-15,9.49023472543013e-17,6.647815920986003e-16,0.25,0.0491965649785553,0.12139006485777641,0.4613367884009606,0.03562331199645996,ok,,gaussian,120,cuda,float64,torch_dense_eigh,64,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.16432892003347682,0.31675983743271474,152,0.184832,0.012889862060546875,0.004342317581176758,30.05952,ok,0.0,1.0,gaussian,0.31675983743271613,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,,136,120.47058823529412,0.09110862335695782
nglr_20260604_232837,natural_gradient_local_rate,gaussian,0,16,5.0,0.0,32768,symmetrized,torch,2048,0.0029268848739741906,0.2538139822807002,0.08387420102586007,1.3831867155085286e-15,3.0261269755934164,0.1699397812548401,0.08387420102585869,0.8745564512966367,1.143436765594008,1.5567830948973578,1.1102230246251565e-16,1.7763568394002505e-15,1.0525851396624242e-16,4.670431969387069e-16,0.25,0.0491965649785553,0.09726768399863588,0.4381927464706002,0.044324636459350586,ok,,gaussian,120,cuda,float64,torch_dense_eigh,64,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.15958774778151244,0.2538139822806988,152,0.184832,0.0212857723236084,0.004213809967041016,32.156672,ok,0.0,1.0,gaussian,0.2538139822807002,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,,136,240.94117647058823,0.06442352540027595
nglr_20260604_232837,natural_gradient_local_rate,gaussian,0,16,5.0,0.0,65536,symmetrized,torch,2048,0.006980124072206625,0.18532552804104405,0.06628799754719199,1.3831867155085286e-15,2.795762957073887,0.11903753049385206,0.0662879975471906,0.910827298015581,1.0979029747776547,1.2750574073673282,1.3877787807814457e-16,5.988413905164507e-15,4.976762603952712e-17,5.983020686834369e-16,0.25,0.0491965649785553,0.07102124452088274,0.4207430916620368,0.06658697128295898,ok,,gaussian,120,cuda,float64,torch_dense_eigh,64,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.12160767920532695,0.18532552804104266,152,0.184832,0.04229164123535156,0.00422215461730957,36.350976,ok,0.0,1.0,gaussian,0.18532552804104405,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,,136,481.88235294117646,0.04555431167847891
nglr_20260604_232837,natural_gradient_local_rate,gaussian,0,16,5.0,0.0,131072,symmetrized,torch,2048,2.6861628758191456e-18,0.11558132952991511,0.04738368873765193,1.3831867155085286e-15,2.4392640718592284,0.06819764079226318,0.04738368873765055,0.9341601895702525,1.0704802143838266,0.7476345781980216,5.551115123125783e-17,1.9585787135977376e-15,4.110103222600434e-17,2.5766473656229447e-16,0.25,0.0491965649785553,0.04429357333208212,0.41023402368875517,0.10895586013793945,ok,,gaussian,120,cuda,float64,torch_dense_eigh,64,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.10734522223686563,0.11558132952991372,152,0.184832,0.08320975303649902,0.00423431396484375,45.001728,ok,0.0,1.0,gaussian,0.11558132952991511,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,,136,963.7647058823529,0.03221176270013797
nglr_20260604_232837,natural_gradient_local_rate,gaussian,0,16,5.0,0.0,262144,symmetrized,torch,2048,3.60268567054006e-18,0.08087204403939677,0.029561862845550985,1.3831867155085286e-15,2.7356883584069496,0.05131018119384578,0.0295618628455496,0.9509445387552691,1.05158603813945,0.7918686312616441,8.326672684688674e-17,2.493061063336196e-15,4.637206846614313e-17,2.0938336571854608e-16,0.25,0.0491965649785553,0.03099213192773719,0.40299331634931435,0.19780755043029785,ok,,gaussian,120,cuda,float64,torch_dense_eigh,64,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.0739377735279424,0.08087204403939538,152,0.184832,0.16788291931152344,0.004219770431518555,61.778944,ok,0.0,1.0,gaussian,0.08087204403939677,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,,136,1927.5294117647059,0.022777155839239456
nglr_20260604_232837,natural_gradient_local_rate,gaussian,1,16,5.0,0.0,8192,symmetrized,torch,2048,2.4480538826977732e-17,0.4961839203366407,0.1871537411485475,1.3831867155085286e-15,2.6512102685823953,0.3090301791880932,0.1871537411485461,0.7338534592689038,1.3626698728057272,1.5849756724856061,4.440892098500626e-16,2.9588877121658423e-15,2.617585434000963e-16,1.5366622452459833e-16,0.25,0.0491965649785553,0.19014973223631795,0.5222081990579419,0.028287649154663086,ok,,gaussian,120,cuda,float64,torch_dense_eigh,64,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.3973842062455648,0.49618392033663933,152,0.184832,0.005997419357299805,0.004212856292724609,29.010944,ok,0.0,1.0,gaussian,0.4961839203366407,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,,136,60.23529411764706,0.1288470508005519
nglr_20260604_232837,natural_gradient_local_rate,gaussian,1,16,5.0,0.0,16384,symmetrized,torch,2048,7.14517854792673e-17,0.3872630562895233,0.14429116926227506,1.3831867155085286e-15,2.6838999106425097,0.24297188702724823,0.14429116926227367,0.8062717233584211,1.2402766598766837,1.843449431074077,2.220446049250313e-16,6.908393000336614e-16,1.2571505721808722e-16,4.599862427715481e-16,0.25,0.0491965649785553,0.14840861108217815,0.47530414652393305,0.03365063667297363,ok,,gaussian,120,cuda,float64,torch_dense_eigh,64,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.27960600043726475,0.3872630562895219,152,0.184832,0.010939359664916992,0.004177093505859375,30.05952,ok,0.0,1.0,gaussian,0.3872630562895233,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,,136,120.47058823529412,0.09110862335695782
nglr_20260604_232837,natural_gradient_local_rate,gaussian,1,16,5.0,0.0,32768,symmetrized,torch,2048,7.445395298229309e-18,0.24088222718455307,0.05241217074268211,1.3831867155085286e-15,4.595921591707505,0.18847005644187095,0.05241217074268073,0.8609809528190102,1.16146587996612,1.6666706139422112,1.1102230246251565e-16,2.3903733812484686e-15,1.0064193998168098e-16,6.428712895243867e-16,0.25,0.0491965649785553,0.09231192129030447,0.44510194108534934,0.04363679885864258,ok,,gaussian,120,cuda,float64,torch_dense_eigh,64,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.13747174591051062,0.24088222718455168,152,0.184832,0.021331071853637695,0.004267692565917969,32.156672,ok,0.0,1.0,gaussian,0.24088222718455307,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,,136,240.94117647058823,0.06442352540027595
nglr_20260604_232837,natural_gradient_local_rate,gaussian,1,16,5.0,0.0,65536,symmetrized,torch,2048,8.524721251393025e-18,0.18585796752158387,0.05769732505987961,1.3831867155085286e-15,3.221257958296961,0.12816064246170428,0.05769732505987823,0.8991640086163465,1.1121441588157228,1.1719674351686593,1.1102230246251565e-16,5.329070518200751e-15,8.448087135226154e-17,1.5303109371712254e-16,0.25,0.0491965649785553,0.07122528826455747,0.42620065935131124,0.06593465805053711,ok,,gaussian,120,cuda,float64,torch_dense_eigh,64,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.12704224395965405,0.18585796752158248,152,0.184832,0.04242539405822754,0.004248142242431641,36.350976,ok,0.0,1.0,gaussian,0.18585796752158387,2.6094379124341005,0.0,16.32662240617609,1.0,1.0,0.0,False,,,,,136,481.88235294117646,0.04555431167847891
