run_id,experiment_group,potential_family,seed,N_theta,kappa_target,rho,M_mc,operator_estimator,backend,chunk_size,Lambda_hat_raw_forward,Lambda_hat_full_sym,Lambda_hat_diag,Lambda_hat_separable_exact,full_over_diag,full_minus_diag,diag_minus_exact,tau_H,tau_H_sq,coupling_bound_rate,tau_top_total,tau_top_longitudinal,tau_top_mixed,tau_top_transverse,tau_top_longitudinal_fraction,tau_top_mixed_fraction,tau_top_transverse_fraction,tau_top_X_longitudinal_norm_sq,tau_top_X_mixed_norm_sq,tau_top_X_transverse_norm_sq,tau_top_svd_gap,gamma_over_coupling_bound,gamma_loc,inverse_gamma_loc,self_adjoint_error_H_raw,self_adjoint_error_H_sym,self_adjoint_error_L_star,eig_residual_H,eig_residual_L_star,current_bound_rate,conjecture_bound_rate,lambda_over_logkappa,inverse_gamma_over_logkappa,runtime_seconds,status,error_message,family,quadrature_nodes,device,dtype,eigensolver,explicit_dense_max_N_theta,basis_block_size,torch_available,torch_version,cuda_available,cuda_version,device_name,gpu_available,diag_offdiag_norm,full_sym_minus_exact,operator_matrix_dim,dense_matrix_memory_mb,matrix_construction_runtime_seconds,eigh_runtime_seconds,gpu_peak_memory_mb,torch_accumulation_mode,separable_exact_status,Lambda_true,gamma_true,baseline_type,Lambda_hat,log_kappa_factor,Gamma_current,D_kappa,alpha_target,beta_target,L_A,L_A_is_empirical,norm_mean_grad,norm_mean_hess_minus_I,empirical_min_hess_eig,empirical_max_hess_eig
nglr_20260611_005217,natural_gradient_local_rate,product_feature,0,64,100.0,2.268923802752964,131072,symmetrized,torch,65536,,0.9670276830392412,0.12401496501177148,,7.797669280860187,0.8430127180274698,,0.13131045977086983,0.017242436845237227,0.33142845526379977,0.1313104597708713,0.011811633695225896,0.003962855676650139,0.11553597039899523,0.08995196358185381,0.030179284145109835,0.8798687522730361,0.0899519635818545,0.030179284145112895,0.879868752273042,0.01712966942824172,1.4608299173254111,0.48416060290230534,2.0654303427529843,1.641992103181952,1.3322676295501878e-15,9.902838228047248e-15,1.4656780420832374e-15,1.562179246511296e-15,0.20079522862823063,0.02559495781739623,0.17252423226267688,0.3684866425494422,0.5748581886291504,ok,,product_feature,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.30415906663664044,,2144,36.773888,0.45934343338012695,0.06757211685180664,49831.12448,generic_dense,not_separable,,,,0.9670276830392412,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801993,1.9801980198019802,0.4320101092036109,True,0.0,0.0,0.5099009900990099,1.4797482883627233
nglr_20260611_005217,natural_gradient_local_rate,product_feature,1,64,100.0,2.32164553875111,131072,symmetrized,torch,65536,,0.9610961383582677,0.17278511855926124,,5.562377977757583,0.7883110197990064,,0.12437238557586065,0.01546849029383055,0.3316234287371243,0.12437238557586017,0.014583760898168322,0.004392532877639608,0.10539609180005223,0.11725883386930008,0.03531758965064162,0.8474235764800583,0.11725883386929821,0.035317589650643154,0.8474235764800443,0.00978575796131069,1.5348255881965718,0.5089841240712207,1.964697822009224,1.329182382719885,1.887379141862766e-15,6.3079877895055836e-15,8.910087029310349e-16,8.902150123026698e-16,0.20079522862823063,0.02559495781739623,0.1714660048611608,0.3505152844280468,0.43428850173950195,ok,,product_feature,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.35919098983176595,,2144,36.773888,0.32618141174316406,0.06519722938537598,49831.12448,generic_dense,not_separable,,,,0.9610961383582677,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801982,1.9801980198019802,0.42219968700702737,True,0.0,0.0,0.5259480072513496,1.49009900990099
nglr_20260611_005217,natural_gradient_local_rate,random_feature,0,64,100.0,3.9570938655349486,131072,symmetrized,torch,65536,,0.9914442867256619,0.16442731067880081,,6.029681338414581,0.8270169760468611,,0.16736950400662567,0.028012550871423885,0.33024962188885665,0.1673695040066258,0.026512879484014797,0.005709288536947973,0.13514733598566303,0.15840926124131435,0.034111880601151535,0.8074788581575341,0.1584092612413127,0.034111880601155026,0.8074788581575263,0.018135740814910872,1.4403753681940572,0.4756834207241101,2.102238498196443,1.428732004853048,1.6653345369377348e-15,2.1490774093096156e-15,7.576375917395738e-16,9.062721692652966e-16,0.20079522862823063,0.02559495781739623,0.17688031831827206,0.37505346464798833,0.2268524169921875,ok,,random_feature,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.36447668699565,,2144,36.773888,0.12679076194763184,0.06208658218383789,41509.359104,generic_dense,not_separable,,,,0.9914442867256619,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801982,1.9801980198019802,0.24770653745143595,True,0.0,0.0,0.5099009900990099,1.4695462332615903
nglr_20260611_005217,natural_gradient_local_rate,random_feature,1,64,100.0,4.120499798800212,131072,symmetrized,torch,65536,,1.0278735457750672,0.19010051078879092,,5.407000441556281,0.8377730349862762,,0.14914196887434822,0.022243326879717053,0.33088004235332014,0.14914196887434897,0.0011300156286233795,0.023822726402584295,0.12418922684314129,0.007576778268063563,0.15973187549008938,0.832691346241847,0.007576778268063525,0.1597318754900898,0.8326913462418496,0.0021908288810410514,1.4600779544890414,0.4831106554204831,2.0699191557462835,1.77176430578081,1.1657341758564144e-15,9.598945345821598e-15,5.0444148682138e-16,5.635216518694072e-16,0.20079522862823063,0.02559495781739623,0.1833795427558229,0.3692874769299076,0.22657990455627441,ok,,random_feature,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.3804864102855981,,2144,36.773888,0.127030611038208,0.06127047538757324,41509.359104,generic_dense,not_separable,,,,1.0278735457750672,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801982,1.9801980198019802,0.23788328301517928,True,0.0,0.0,0.5159192445172177,1.49009900990099
nglr_20260611_005217,natural_gradient_local_rate,additive_index,0,64,100.0,3.981694559236988,131072,symmetrized,torch,65536,,0.9874642356192672,0.16972365918189936,,5.8180706236186195,0.8177405764373679,,0.16814429194872452,0.028272502914937905,0.33022127270165597,0.16814429194872466,0.026789882209613473,0.005974271809771819,0.13538013792933934,0.15932674192581575,0.03553062515850174,0.8051426329156823,0.15932674192581453,0.03553062515850429,0.8051426329156769,0.01710694632310475,1.4750287353688862,0.4870858662650277,2.0530261074253615,1.1391637235033256,1.3322676295501878e-15,1.0129385643751375e-14,2.2773076213423166e-15,5.829223351390161e-16,0.20079522862823063,0.02559495781739623,0.1761702504747757,0.3662736436723285,0.2264111042022705,ok,,additive_index,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.35900010692458423,,2144,36.773888,0.12681150436401367,0.06128096580505371,41509.359104,generic_dense,not_separable,,,,0.9874642356192672,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801982,1.9801980198019802,0.24617609543355218,True,0.0,0.0,0.5099009900990099,1.48974437578992
nglr_20260611_005217,natural_gradient_local_rate,additive_index,1,64,100.0,4.171752881100011,131072,symmetrized,torch,65536,,1.0070276440335189,0.19124353218221332,,5.265682099377047,0.8157841118513055,,0.15095664136663003,0.02278790757269336,0.33082043152772916,0.1509566413666312,0.001398001941279194,0.024074029260590154,0.12548461016476187,0.009260950221354227,0.1594764499438028,0.8312625998348431,0.009260950221354237,0.1594764499438033,0.8312625998348456,0.0019301342853979275,1.5357931423131217,0.5080717500773541,1.968225944165858,1.1104948563190788,1.3877787807814457e-15,3.16319240479559e-15,6.673770127959713e-16,1.0197612713245188e-15,0.20079522862823063,0.02559495781739623,0.17966049390452143,0.35114472511219474,0.2261524200439453,ok,,additive_index,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.34914049513244627,,2144,36.773888,0.12667489051818848,0.06149148941040039,41509.359104,generic_dense,not_separable,,,,1.0070276440335189,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801982,1.9801980198019802,0.23496071021913473,True,0.0,0.0,0.5099009900990099,1.470969287582982
nglr_20260611_005217,natural_gradient_local_rate,product_feature,0,64,1000.0,2.362743960552862,131072,symmetrized,torch,65536,,1.0602837197912094,0.21484562078468833,,4.935095795384133,0.8454380990065211,,0.13671433554604476,0.018690809543796514,0.3312694353586767,0.13671433554604517,0.011664599320437632,0.0037722537667231257,0.1212774824588844,0.08532096706500113,0.027592232750548947,0.8870868001844497,0.08532096706500043,0.027592232750551254,0.8870868001844433,0.018576352496636236,1.4710811072819923,0.48732420777612245,2.0520220092563135,1.3118819185607573,1.7208456881689926e-15,1.986380107941151e-15,3.2538007128884436e-16,7.363264205391806e-16,0.20007995202878273,0.0186996580382348,0.13408150383830367,0.25949488026144935,0.43434882164001465,ok,,product_feature,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.38064249460947236,,2144,36.773888,0.32601451873779297,0.06606793403625488,49831.12448,generic_dense,not_separable,,,,1.0602837197912094,7.907755278982137,0.9980019980019981,49.476913746514555,0.0019980019980019303,1.998001998001998,0.42239109047112916,True,0.0,0.0,0.500999000999001,1.493103959933967
nglr_20260611_005217,natural_gradient_local_rate,product_feature,1,64,1000.0,2.2845656024926537,131072,symmetrized,torch,65536,,1.0083427803229321,0.18592602105995945,,5.42335480840388,0.8224167592629726,,0.12495567354861697,0.015613920351988535,0.3316074359688849,0.12495567354861739,0.015273576132404553,0.003957200391509177,0.10572489702470365,0.12223195392934243,0.03166883326805902,0.8460992128025985,0.1222319539293413,0.031668833268062746,0.8460992128025908,0.012691906903506439,1.557833576624053,0.5165891980105396,1.9357741196508675,1.5521685093425863,9.464281008593435e-16,4.319235262276596e-15,8.447595553019046e-16,1.0740362562888462e-15,0.20007995202878273,0.0186996580382348,0.12751314940195305,0.24479438871811354,0.43358659744262695,ok,,product_feature,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.3196062559122419,,2144,36.773888,0.3261725902557373,0.06479835510253906,49831.12448,generic_dense,not_separable,,,,1.0083427803229321,7.907755278982137,0.9980019980019978,49.476913746514555,0.0019980019980020414,1.9980019980019978,0.43684541031042995,True,0.0,0.0,0.516808668776116,1.499000999000999
nglr_20260611_005217,natural_gradient_local_rate,random_feature,0,64,1000.0,4.175394762736256,131072,symmetrized,torch,65536,,1.0002185448381435,0.15190259003221881,,6.584604940745219,0.8483159548059247,,0.17584576558193865,0.03092173327309812,0.3299326370001967,0.1758457655819416,0.029963970928995637,0.006060508710591604,0.13982128594235435,0.17039916104794037,0.03446491128481279,0.7951359276672468,0.17039916104794292,0.03446491128481945,0.7951359276672596,0.018577227088332565,1.4489369343330611,0.4780515835914877,2.091824468998174,1.9478414968715203,8.881784197001252e-16,7.588087996555004e-15,7.906907713860366e-16,6.975992498448911e-16,0.20007995202878273,0.0186996580382348,0.12648577371844122,0.26452822516624813,0.22843647003173828,ok,,random_feature,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.332002011037576,,2144,36.773888,0.12757134437561035,0.06250190734863281,41509.359104,generic_dense,not_separable,,,,1.0002185448381435,7.907755278982137,0.9980019980019978,49.476913746514555,0.0019980019980020414,1.9980019980019978,0.23901979446560845,True,0.0,0.0,0.5009990009990011,1.497891853843813
nglr_20260611_005217,natural_gradient_local_rate,random_feature,1,64,1000.0,4.118919732966571,131072,symmetrized,torch,65536,,1.0378183420955625,0.17248085654788062,,6.017005961513558,0.8653374855476819,,0.14975012486422246,0.022425099896850216,0.3308601427489893,0.149750124864223,0.004078515327978523,0.021259451662862378,0.12441215787338213,0.027235471968230233,0.14196616985887736,0.8307983581728925,0.027235471968230028,0.1419661698588774,0.8307983581728898,0.0013871700824131528,1.4547404754666258,0.48131564137562033,2.0776386928585118,1.5126302891599221,3.6637359812630166e-15,3.4920735326350322e-15,4.859781127484392e-16,8.289350941902694e-16,0.20007995202878273,0.0186996580382348,0.13124057402913805,0.26273431834450234,0.2276320457458496,ok,,random_feature,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.33333679657410326,,2144,36.773888,0.12723493576049805,0.06254434585571289,41509.359104,generic_dense,not_separable,,,,1.0378183420955625,7.907755278982137,0.9980019980019978,49.476913746514555,0.0019980019980020414,1.9980019980019978,0.24229702511906118,True,0.0,0.0,0.5342073736564412,1.499000999000999
