potential_family,N_theta,kappa_target,Lambda_hat_full_sym_mean,Lambda_hat_full_sym_std,Lambda_hat_diag_mean,Lambda_hat_separable_exact_mean,full_minus_diag_mean,lambda_over_logkappa_mean,self_adjoint_error_H_sym_max,n_seeds
gaussian,32,2.0,0.5067716279834992,0.025407060416376505,0.12891524423586734,1.3831867155085284e-15,0.37785638374763186,0.29930748714704375,4.440892098500626e-16,3
gaussian,32,5.0,0.5174422618441107,0.006793749954904182,0.11419851767953589,1.3831867155085284e-15,0.4032437441645747,0.19829644513804015,5.551115123125783e-16,3
gaussian,32,10.0,0.5256677091908352,0.009442785600137865,0.15563404973811165,1.3831867155085284e-15,0.37003365945272343,0.15916855868633414,5.551115123125783e-16,3
gaussian,32,20.0,0.5000301335816357,0.03477320286779797,0.1149647951504343,1.3831867155085284e-15,0.38506533843120144,0.12514105033791104,3.885780586188048e-16,3
gaussian,32,50.0,0.5062575451712858,0.03583379836871541,0.12188095198075848,1.3831867155085284e-15,0.3843765931905274,0.1030649784440818,5.551115123125783e-16,3
gaussian,32,100.0,0.4972008399888394,0.023749043274181297,0.1186056333057368,1.3831867155085284e-15,0.3785952066831026,0.08870396856669066,4.440892098500626e-16,3
gaussian,64,2.0,1.444523505137478,0.06571676881557935,0.23834851850472547,1.3831867155085284e-15,1.206174986632753,0.8531588521794992,1.609823385706477e-15,3
gaussian,64,5.0,1.4537386730512907,0.016473358084467236,0.2268053662684059,1.3831867155085284e-15,1.2269333067828845,0.5571079756771197,1.0547118733938987e-15,3
gaussian,64,10.0,1.404876709928845,0.019203118220195988,0.24212314591583875,1.3831867155085284e-15,1.1627535640130062,0.4253869833389263,2.4424906541753444e-15,3
gaussian,64,20.0,1.4482387741779819,0.054312917214771626,0.2721025542751352,1.3831867155085284e-15,1.1761362199028467,0.3624463990651332,1.6821648765857968e-15,3
gaussian,64,50.0,1.4096857066502821,0.049252465369839606,0.22586454380561907,1.3831867155085284e-15,1.183821162844663,0.28698678835430447,1.5959455978986625e-15,3
gaussian,64,100.0,1.4119146021490916,0.01971387972815193,0.23327162863347095,1.3831867155085284e-15,1.1786429735156208,0.2518950460556259,2.3314683517128287e-15,3
gaussian,128,2.0,3.986663004150428,0.01679248855915858,0.4617491076964564,1.3831867155085284e-15,3.5249138964539717,2.3545873920021463,3.3800813306182536e-15,3
gaussian,128,5.0,4.000534304134953,0.09735002429530552,0.46914873846150934,1.3831867155085284e-15,3.5313855656734443,1.5331019316735646,3.774758283725532e-15,3
gaussian,128,10.0,3.9843780535519824,0.0506189176433581,0.4625140374415113,1.3831867155085284e-15,3.5218640161104715,1.2064422085608821,5.995204332975845e-15,3
gaussian,128,20.0,4.014031353852199,0.07972211074144224,0.4730230952461853,1.3831867155085284e-15,3.5410082586060145,1.0045796562545801,5.329070518200751e-15,3
gaussian,128,50.0,3.9871979442954086,0.02678492452752237,0.48619086877479845,1.3831867155085284e-15,3.50100707552061,0.8117221641448467,3.6637359812630166e-15,3
gaussian,128,100.0,4.036035403622441,0.007429777911295404,0.5155896556224195,1.3831867155085284e-15,3.5204457480000215,0.720055818057371,5.773159728050814e-15,3
radial_tail,4,2.0,0.10906449459326911,0.0072324152005328,0.10568936905425025,,0.003375125539018855,0.06441524744304868,5.551115123125783e-17,3
radial_tail,4,5.0,0.19868901294330374,0.01195805394693686,0.19620005804011056,,0.002488954903193156,0.07614245657907427,1.3877787807814457e-16,3
radial_tail,4,10.0,0.26000923901489137,0.012373239484156568,0.25771568070426504,,0.002293558310626322,0.07872900521669014,1.3877787807814457e-16,3
radial_tail,4,20.0,0.27625650680366015,0.005848304757737566,0.2747368612277539,,0.0015196455759061884,0.06913789210355295,1.1102230246251565e-16,3
radial_tail,4,50.0,0.2998573881294727,0.010249827618166098,0.298118754683641,,0.0017386334458317128,0.0610455992975009,1.6653345369377348e-16,3
radial_tail,4,100.0,0.29690998192569634,0.024454135799459997,0.29509810260978137,,0.0018118793159149587,0.05297073453147192,2.7755575615628914e-16,3
radial_tail,8,2.0,0.11934778238308207,0.015281104792182403,0.08526632465747648,,0.034081457725605564,0.07048872286673402,8.326672684688674e-17,3
radial_tail,8,5.0,0.24480087216839774,0.041169206410822376,0.22788661282137235,,0.016914259347025378,0.09381364124507792,2.220446049250313e-16,3
radial_tail,8,10.0,0.32325037859505773,0.02844407826942126,0.30605893417320346,,0.01719144442185422,0.09787798633282345,1.6653345369377348e-16,3
radial_tail,8,20.0,0.3313541697768594,0.015594810831703262,0.31785275132217344,,0.01350141845468598,0.08292701990319724,3.3306690738754696e-16,3
radial_tail,8,50.0,0.33761795046141296,0.028637852290497947,0.32314736270631467,,0.014470587755098316,0.06873297419175772,2.7755575615628914e-16,3
radial_tail,8,100.0,0.34332721501363306,0.009803016651137489,0.3293617270081269,,0.013965488005506158,0.061251880606924075,4.440892098500626e-16,3
radial_tail,16,2.0,0.26336916367665436,0.04103675848636103,0.1443839272095866,,0.11898523646706775,0.1555500707207006,1.942890293094024e-16,3
radial_tail,16,5.0,0.34641863939054285,0.015700224003048498,0.2646143105574704,,0.08180432883307241,0.13275603827929414,3.3306690738754696e-16,3
radial_tail,16,10.0,0.37593142786204004,0.010375475803381756,0.2905003693421944,,0.08543105851984563,0.11382944489743017,2.7755575615628914e-16,3
radial_tail,16,20.0,0.4209992345795374,0.014804991267142749,0.3334978468083525,,0.0875013877711849,0.10536222293118779,3.885780586188048e-16,3
radial_tail,16,50.0,0.4273643555091764,0.011456125220792507,0.35041611577116005,,0.07694823973801634,0.08700373655353555,3.3306690738754696e-16,3
radial_tail,16,100.0,0.4563166260050015,0.004908383701521613,0.38643182339883997,,0.06988480260616155,0.08140995025373365,2.7755575615628914e-16,3
radial_tail,32,2.0,0.5862949372482642,0.0235836481181273,0.20387591669568506,,0.3824190205525791,0.34627523465170285,5.551115123125783e-16,3
radial_tail,32,5.0,0.6677855326513216,0.013932232983410339,0.31501954321537484,,0.35276598943594667,0.2559116388511451,8.881784197001252e-16,3
radial_tail,32,10.0,0.6804682665034564,0.007709208287208333,0.33429909230132965,,0.3461691742021267,0.2060411003328789,8.881784197001252e-16,3
radial_tail,32,20.0,0.689403065232784,0.02071768199235338,0.3482765549036428,,0.3411265103291414,0.17253484919288573,4.440892098500626e-16,3
radial_tail,32,50.0,0.7301829272220104,0.029187311357595093,0.40552154339780583,,0.3246613838242047,0.14865217984832413,6.661338147750939e-16,3
radial_tail,32,100.0,0.7545731849425731,0.01647953651166679,0.42510062851115854,,0.32947255643141454,0.13462092316641325,9.992007221626409e-16,3
radial_tail,64,2.0,1.4800295122337044,0.06489431576523844,0.2818303518904503,,1.1981991603432538,0.8741292719421118,2.4980018054066022e-15,3
radial_tail,64,5.0,1.5518330308838995,0.031914719943087734,0.3851959702416259,,1.1666370606422738,0.594700116637893,1.6653345369377348e-15,3
radial_tail,64,10.0,1.6063003540870675,0.04501141299721452,0.45741660387515815,,1.1488837502119094,0.48637667428905923,1.7763568394002505e-15,3
radial_tail,64,20.0,1.6196032866183756,0.04473563170872159,0.46159600535912637,,1.1580072812592492,0.40533328454907336,2.2054059527688328e-15,3
radial_tail,64,50.0,1.5945017411257842,0.04100870583288572,0.42162388011723845,,1.1728778610085457,0.32461202632067127,2.3349031813335315e-15,3
radial_tail,64,100.0,1.6402881338641737,0.05040764611604749,0.4884082466528971,,1.1518798872112768,0.29263841764601484,3.405872496002781e-15,3
radial_tail,128,2.0,4.084554125483915,0.07643209933989542,0.5562448145195263,,3.5283093109643873,2.412403465204425,4.388394048667671e-15,3
radial_tail,128,5.0,4.153897416341569,0.04730964583229007,0.619760420294356,,3.5341369960472133,1.5918744019729472,6.772360450213455e-15,3
radial_tail,128,10.0,4.14245974789671,0.09803051716753013,0.6461246471521487,,3.496335100744561,1.2543082558824405,4.2308492623093215e-15,3
radial_tail,128,20.0,4.153470191523442,0.034380285886279116,0.6879002377749422,,3.4655699537484996,1.0394765983230283,5.995204332975845e-15,3
radial_tail,128,50.0,4.208421758622122,0.03684161721387471,0.6763643564719296,,3.5320574021501923,0.8567593746958243,9.103828801926284e-15,3
radial_tail,128,100.0,4.204633690246404,0.09997831391027924,0.7227935152453737,,3.4818401750010306,0.7501348845316463,7.216449660063518e-15,3
random_feature,4,2.0,0.030331717824417407,0.006757178400678919,0.00881483342334458,,0.021516884401072828,0.01791440116528223,2.7755575615628914e-17,3
random_feature,4,5.0,0.05327139163339876,0.020072753264447095,0.020858920312897156,,0.0324124713205016,0.020414891413801397,5.551115123125783e-17,3
random_feature,4,10.0,0.05816108484105601,0.018567388824967567,0.01988474122977632,,0.0382763436112797,0.017610775560162342,1.1102230246251565e-16,3
random_feature,4,20.0,0.07939437650135825,0.028605083455845035,0.04170208685349364,,0.037692289647864606,0.019869793836497753,5.551115123125783e-17,3
random_feature,4,50.0,0.07252870977287312,0.026287578815910376,0.02599521423440918,,0.04653349553846394,0.014765547655766995,1.1102230246251565e-16,3
random_feature,4,100.0,0.07457000539664803,0.02516000848365885,0.03162293937980697,,0.042947066016841055,0.013303789701704241,8.326672684688674e-17,3
random_feature,8,2.0,0.07358169226826607,0.014079582039891042,0.027694645742129678,,0.04588704652613638,0.043458532792129544,8.326672684688674e-17,3
random_feature,8,5.0,0.09260841818928754,0.0075418355621432644,0.050172432412258085,,0.04243598577702945,0.035489795617670704,1.1102230246251565e-16,3
random_feature,8,10.0,0.11667939852610391,0.01895633324160759,0.06297257145424123,,0.053706827071862674,0.03532971755175129,8.326672684688674e-17,3
random_feature,8,20.0,0.1248932525638195,0.00603905031845024,0.062307860164706776,,0.06258539239911272,0.03125666186156501,1.1102230246251565e-16,3
random_feature,8,50.0,0.1367369524676134,0.01855588196135876,0.0710795638983882,,0.06565738856922519,0.02783719708081762,1.6653345369377348e-16,3
random_feature,8,100.0,0.13586989238321107,0.004009628104991027,0.07441196353428257,,0.0614579288489285,0.02424010116996289,2.220446049250313e-16,3
random_feature,16,2.0,0.2129220039897165,0.010519937922675963,0.11246320894311483,,0.10045879504660167,0.12575516554875074,2.1329207522991507e-16,3
random_feature,16,5.0,0.21154382107286365,0.022092069117524763,0.06951479097740491,,0.14202903009545875,0.08106873134051089,2.220446049250313e-16,3
random_feature,16,10.0,0.21216973291292385,0.01040399886635223,0.07468853968589002,,0.13748119322703384,0.06424353254758253,2.220446049250313e-16,3
random_feature,16,20.0,0.23123632771383837,0.012016887613816571,0.086019877630708,,0.1452164500831304,0.05787082614225452,2.7755575615628914e-16,3
random_feature,16,50.0,0.21760457388308527,0.018075896312818605,0.06465110646510967,,0.15295346741797564,0.04430039795062365,3.3306690738754696e-16,3
random_feature,16,100.0,0.20774653709315904,0.022578319556288848,0.07946353134145294,,0.12828300575170612,0.03706337723919386,2.220446049250313e-16,3
random_feature,32,2.0,0.490943789048305,0.03091988790576958,0.09630901705105537,,0.3946347719972496,0.2899593104988921,5.273559366969494e-16,3
random_feature,32,5.0,0.5073451709797145,0.006402195181777049,0.11420126965799036,,0.39314390132172417,0.1944269946267699,6.661338147750939e-16,3
random_feature,32,10.0,0.513982061428734,0.020141380525420728,0.1202233189677796,,0.3937587424609545,0.15563022509823357,4.996003610813204e-16,3
random_feature,32,20.0,0.520565616294405,0.018808565050264382,0.12652067585941487,,0.39404494043499017,0.13028040435536728,4.440892098500626e-16,3
random_feature,32,50.0,0.5468235157639483,0.016907495412147783,0.12444399455662876,,0.42237952120731953,0.1113234842670053,6.661338147750939e-16,3
random_feature,32,100.0,0.48133476210808546,0.038134023813495246,0.11672740097593438,,0.36460736113215103,0.08587335373176269,6.612593994149875e-16,3
random_feature,64,2.0,1.4263181538376388,0.0370961805065471,0.22393357409288725,,1.2023845797447514,0.8424064784290857,1.7763568394002505e-15,3
random_feature,64,5.0,1.4133764800859145,0.01506440247362148,0.22872644745014178,,1.1846500326357727,0.5416402028004215,1.9984014443252818e-15,3
random_feature,64,10.0,1.4293677766848738,0.022153181605004204,0.28562890417849385,,1.14373887250638,0.43280270952505345,1.7763568394002505e-15,3
random_feature,64,20.0,1.4563113832103216,0.045547035434219944,0.2736891847831418,,1.1826221984271799,0.36446670685346244,2.886579864025407e-15,3
random_feature,64,50.0,1.4408192715601784,0.019956914347174358,0.2541621534854178,,1.1866571180747607,0.2933250251409587,2.3592239273284576e-15,3
random_feature,64,100.0,1.4254868117017139,0.05229209383246434,0.26641845202825354,,1.1590683596734601,0.25431641937744764,2.9976021664879227e-15,3
random_feature,128,2.0,4.026073838231702,0.03008571899984569,0.48989932468943015,,3.5361745135422713,2.3778640654855696,7.993605777301127e-15,3
random_feature,128,5.0,3.9708464605835285,0.0297169579818692,0.43553954973605763,,3.535306910847471,1.5217248288078629,5.329070518200751e-15,3
random_feature,128,10.0,3.9778873251199625,0.021867903009609585,0.46262740806708497,,3.515259917052878,1.2044768607350866,6.763040269424502e-15,3
random_feature,128,20.0,4.021015493384465,0.09417933000460432,0.5025434173777187,,3.518472076006747,1.0063275560271678,3.552713678800501e-15,3
random_feature,128,50.0,4.062045970937047,0.04859815567604206,0.5255667383910453,,3.5364792325460015,0.826959883218826,5.773159728050814e-15,3
random_feature,128,100.0,4.021522529170341,0.070272647667554,0.5254093401429324,,3.4961131890274086,0.7174666238009003,2.8465290431187812e-15,3
separable,4,2.0,0.02618358656888242,0.03118704856776785,-0.02044235361055497,-0.023557739157119024,0.046625940179437386,0.01546444802289614,1.1102230246251565e-16,3
separable,4,5.0,0.044128233232156346,0.07268189706319717,-0.04408622880938027,-0.04708678757424447,0.08821446204153664,0.01691101099661469,1.6653345369377348e-16,3
separable,4,10.0,0.053403196695993825,0.07361163143332447,-0.055541618913379755,-0.05780678586565991,0.10894481560937358,0.01617011982803439,8.193732987665207e-16,3
separable,4,20.0,0.05472571403613102,0.08149226396041284,-0.06488412097933456,-0.06453413189707062,0.11960983501546557,0.013696041248393104,2.220446049250313e-16,3
separable,4,50.0,0.06212772860933258,0.0845436316756814,-0.06743773317224554,-0.06801841653247769,0.1295654617815781,0.0126480939809681,2.220446049250313e-16,3
separable,4,100.0,0.060061121046231715,0.08769919966451004,-0.0730606286575394,-0.06975571479240651,0.1331217497037711,0.010715307306167725,4.440892098500626e-16,3
separable,8,2.0,0.051550609517989954,0.03284790625321558,0.02355933533005926,0.02183513035281272,0.027991274187930692,0.030446620417807685,2.220446049250313e-16,3
separable,8,5.0,0.057949771054251455,0.045188980567682294,0.04369088012442345,0.04365417412580885,0.014258890929828015,0.02220776006132123,3.923463558188401e-16,3
separable,8,10.0,0.07050145950053044,0.07662144998227872,0.056190881477705734,0.05362555964163133,0.0143105780228247,0.02134735593946967,4.0500107801815493e-16,3
separable,8,20.0,0.07230562984457528,0.07498562403980082,0.058800487445845984,0.05928407039694078,0.013505142398729296,0.01809571435081742,3.557451764759733e-16,3
separable,8,50.0,0.07766297033931793,0.0676868191234409,0.062727952579391,0.06291450035203058,0.014935017759926936,0.015810791247006507,6.661338147750939e-16,3
separable,8,100.0,0.0824791501465557,0.0767122600175296,0.07124783858623451,0.06421373108340084,0.011231311560321195,0.01471483423513859,4.440892098500626e-16,3
separable,16,2.0,0.1383150547246864,0.023984468266221467,0.038058438021983054,0.039510363701174674,0.10025661670270335,0.08169109945831397,2.220446049250313e-16,3
separable,16,5.0,0.1545286495279607,0.032524648727389194,0.09021262172612433,0.07908480900371323,0.06431602780183636,0.05921913251571307,4.440892098500626e-16,3
separable,16,10.0,0.13669862412090264,0.061483712260150175,0.09895514363139295,0.09696155402867858,0.03774348048950969,0.041391401060608214,6.770632135494068e-16,3
separable,16,20.0,0.1438344913643771,0.05231192582409057,0.10479248267369538,0.10726044108752414,0.039042008690681716,0.03599702920947804,6.661338147750939e-16,3
separable,16,50.0,0.13194070115842307,0.05991675480469819,0.10496871784456487,0.11380176284730316,0.026971983313858184,0.026860766126831834,8.881784197001252e-16,3
separable,16,100.0,0.1430615063232123,0.06002864222951665,0.11028969865227223,0.11620190061697737,0.03277180767094007,0.025523133388677493,6.938893903907228e-16,3
separable,32,2.0,0.45887299827251943,0.03488148403535619,0.08054522074928193,0.05673095194221611,0.3783277775232375,0.2710177848335455,7.771561172376096e-16,3
separable,32,5.0,0.44484757312186324,0.008110555884699036,0.11866658723161128,0.11347097694057508,0.32618098589025196,0.1704763968524189,8.326672684688674e-16,3
separable,32,10.0,0.42709194659574284,0.021846963889927875,0.1467830710187682,0.13924931816669672,0.2803088755769747,0.1293204972982396,1.1102230246251565e-15,3
separable,32,20.0,0.42442763700425784,0.012790599114074144,0.15042196517517437,0.1539650768640373,0.2740056718290835,0.10622023898181548,8.881784197001252e-16,3
separable,32,50.0,0.426799899247599,0.03763274872386674,0.16678382960947125,0.16351423080438135,0.26001606963812773,0.0868888233576988,1.5543122344752192e-15,3
separable,32,100.0,0.4280684946681599,0.037155922584421304,0.17877784110799755,0.16679888729632453,0.2492906535601623,0.0763702939365255,1.1102230246251565e-15,3
separable,64,2.0,1.4052337937664106,0.03725598957731216,0.16410717508752712,0.05674219833012698,1.2411266186788836,0.8299537157199067,1.6653345369377348e-15,3
separable,64,5.0,1.3522221265253325,0.09381184465993404,0.19382542671071232,0.11344885443693266,1.1583966998146202,0.5182043688726706,2.5371977132999143e-15,3
separable,64,10.0,1.3370842430460375,0.04934125610668859,0.1958480576994348,0.139210718373268,1.1412361853466024,0.40485989168983627,1.6392918380975443e-15,3
separable,64,20.0,1.3449946866867977,0.031593859788897685,0.2174615112990277,0.1539764179121573,1.12753317538777,0.33660780918399635,1.6653345369377348e-15,3
separable,64,50.0,1.3157892262192106,0.014741043237162113,0.18578805457594716,0.1635011270513682,1.1300011716432634,0.2678711448959353,3.1086244689504383e-15,3
separable,64,100.0,1.3562828208542281,0.032788284176908676,0.2139955197821353,0.1668330128804265,1.1422873010720926,0.2419699627041992,1.7795509925887225e-15,3
separable,128,2.0,4.024188937585404,0.09052817327474116,0.4970982965081217,0.05701141764723063,3.5270906410772818,2.37675081279972,6.328271240363392e-15,3
separable,128,5.0,3.9235844351658424,0.05154707128183523,0.3920738020693273,0.11404565147130319,3.531510633096515,1.5036128725154827,5.662137425588298e-15,3
separable,128,10.0,3.8800043482940154,0.10633941020779525,0.33304147146500224,0.1399866989460776,3.546962876829013,1.1748385701022148,5.329070518200751e-15,3
separable,128,20.0,3.9335957069382164,0.014741232635861965,0.41192768851488837,0.1546512900106317,3.5216680184233273,0.9844492667771988,6.190950440462375e-15,3
separable,128,50.0,3.8655651901625685,0.02197144985605898,0.37078095758142565,0.1642302750469324,3.494784232581143,0.7869599116068543,5.773159728050814e-15,3
separable,128,100.0,3.8400498485089067,0.052716084948880595,0.3178026679318778,0.16765109351103422,3.522247180577029,0.6850906789785499,4.107825191113079e-15,3
