potential_family,N_theta,kappa_target,gamma_loc_mean,gamma_loc_std,gamma_loc_min,inverse_gamma_loc_mean,inverse_gamma_over_logkappa_mean,tau_H_sq_mean,coupling_bound_rate_mean,gamma_over_coupling_bound_min,Lambda_hat_full_sym_mean,Lambda_hat_diag_mean,Lambda_hat_separable_exact_mean,current_bound_rate,conjecture_bound_rate,self_adjoint_error_L_star_max,n_seeds
additive_index,32,100.0,0.8182121186460746,0.0008997700824629023,0.8175758851192563,1.2221776992269995,0.21804470848757135,0.020184827097362412,0.33110557090634385,2.469591658688804,0.4166421240325021,0.13226617242620473,,0.20079522862823063,0.02559495781739623,1.7763568394002505e-15,2
product_feature,32,100.0,0.8045382968922313,0.000748593300121747,0.8040089614933644,1.2429494490739537,0.2217505281429459,0.0168231954753402,0.33147451316752663,2.4255390161615136,0.37979711835035446,0.09647394188375585,,0.20079522862823063,0.02559495781739623,5.367135981193071e-15,2
random_feature,32,100.0,0.7925799331554694,0.011767799073079151,0.7842588426312543,1.2618414797699824,0.22512099327944712,0.021651520850221997,0.3309448644877825,2.3703029829902595,0.3772613653315797,0.09035647271115965,,0.20079522862823063,0.02559495781739623,8.881784197001252e-15,2
