run_id,experiment_group,potential_family,seed,N_theta,kappa_target,rho,M_mc,operator_estimator,backend,chunk_size,Lambda_hat_raw_forward,Lambda_hat_full_sym,Lambda_hat_diag,Lambda_hat_separable_exact,full_over_diag,full_minus_diag,diag_minus_exact,gamma_loc,inverse_gamma_loc,self_adjoint_error_H_raw,self_adjoint_error_H_sym,self_adjoint_error_L_star,eig_residual_H,eig_residual_L_star,current_bound_rate,conjecture_bound_rate,lambda_over_logkappa,inverse_gamma_over_logkappa,runtime_seconds,status,error_message,family,quadrature_nodes,device,dtype,eigensolver,explicit_dense_max_N_theta,basis_block_size,torch_available,torch_version,cuda_available,cuda_version,device_name,gpu_available,diag_offdiag_norm,full_sym_minus_exact,operator_matrix_dim,dense_matrix_memory_mb,matrix_construction_runtime_seconds,eigh_runtime_seconds,gpu_peak_memory_mb,separable_exact_status,Lambda_true,gamma_true,baseline_type,Lambda_hat,log_kappa_factor,Gamma_current,D_kappa,alpha_target,beta_target,L_A,L_A_is_empirical,norm_mean_grad,norm_mean_hess_minus_I,empirical_min_hess_eig,empirical_max_hess_eig,p_sym_dim,M_over_p,sqrt_p_over_M,Lambda_hat_gaussian_baseline,gamma_loc_gaussian_baseline,full_sym_minus_gaussian,gamma_minus_gaussian,inverse_gamma_minus_gaussian_inverse,Lambda_hat_separable_baseline,gamma_loc_separable_baseline,full_sym_minus_separable,gamma_minus_separable,full_sym_over_separable,full_sym_minus_separable_exact,full_sym_minus_diag,abs_diag_minus_exact,full_sym_excess_over_gaussian,full_sym_excess_over_separable,noise_baseline_available,baseline_match,gaussian_baseline_match,separable_baseline_match,baseline_correction_status
nglr_20260605_180452,natural_gradient_local_rate,separable,2,8,5.0,0.748478903891511,2097152,symmetrized,torch,8192,0.11029891366954216,0.11048840566503808,0.11031278998949018,0.11044913234257699,1.0015919792760624,0.00017561567554789936,-0.00013634235308680742,0.8362445586065524,1.1958224298240168,0.05189187688204455,4.440892098500626e-16,1.4622546124356226e-15,5.667438143536697e-17,6.484185728852054e-16,0.2142857142857143,0.0491965649785553,0.04234184118294418,0.458268205626148,0.40119242668151855,ok,,separable,160,cuda,float64,torch_dense_eigh,32,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.009398589279949354,3.927332246109194e-05,44,0.015488,0.35495829582214355,0.002899169921875,170.803712,ok,,,separable_exact,0.11048840566503808,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,0.8906953331623857,False,4.368162288361417e-17,0.0,0.5512978229662356,1.6666666666662024,36,58254.22222222222,0.0041432037960149265,0.008426917602389887,0.9946884465077419,0.1020614880626482,-0.15844388790118946,0.19048251307831965,0.11048840566503808,0.8362445586065524,0.0,0.0,1.0,3.927332246109194e-05,0.00017561567554789936,0.00013634235308680742,0.1020614880626482,0.0,True,seed_exact,seed_exact,seed_exact,ok
nglr_20260605_180452,natural_gradient_local_rate,separable,2,8,5.0,0.7485273975187411,4194304,symmetrized,torch,8192,0.11117023849905254,0.11128859835921476,0.11120686804632433,0.11045628829450013,1.000734939436082,8.173031289042398e-05,0.0007505797518242013,0.8362209716190677,1.1958561599619153,0.02332721899138651,2.220446049250313e-16,1.781002673950294e-15,6.46880626780847e-17,3.978228584098848e-16,0.2142857142857143,0.0491965649785553,0.04264849446270367,0.45828113183440833,0.7871341705322266,ok,,separable,160,cuda,float64,torch_dense_eigh,32,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.007572228749536435,0.0008323100647146253,44,0.015488,0.712007999420166,0.0028264522552490234,305.02144,ok,,,separable_exact,0.11128859835921476,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,0.8906376291323059,False,2.9087022379611396e-17,0.0,0.551286835136674,1.6666666666662024,36,116508.44444444444,0.0029296875,0.006642350607649466,0.9956417334300625,0.1046462477515653,-0.15942076181099474,0.19147881575907344,0.11128859835921476,0.8362209716190677,0.0,0.0,1.0,0.0008323100647146253,8.173031289042398e-05,0.0007505797518242013,0.1046462477515653,0.0,True,seed_exact,seed_exact,seed_exact,ok
nglr_20260605_180452,natural_gradient_local_rate,random_feature,0,8,5.0,0.7344538423193604,262144,symmetrized,torch,8192,0.07352602701398492,0.07796897524446698,0.03901758650894804,,1.9983033862585549,0.03895138873551894,,0.9351652826159241,1.0693296881196388,0.18079889739128843,5.551115123125783e-17,9.578028381814332e-16,6.379550980341778e-17,3.1754088351214026e-16,0.2142857142857143,0.0491965649785553,0.029879605440290787,0.40979311407419583,0.09104681015014648,ok,,random_feature,160,cuda,float64,torch_dense_eigh,32,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.031584495291770306,,44,0.015488,0.07361149787902832,0.0031893253326416016,60.18048,not_separable,,,,0.07796897524446698,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,0.9077039675650331,True,1.0740895103096447e-16,0.0,0.7069026831446288,1.3333333333333333,36,7281.777777777777,0.01171875,0.03961113802187713,0.9852205531178266,0.038357837222589855,-0.050055270501902505,0.054328532454135825,0.01581463067873022,0.7717181354379775,0.06215434456573676,0.16344714717794662,4.930179959834966,,0.03895138873551894,,0.038357837222589855,0.06215434456573676,True,seed_exact,seed_exact,seed_exact,ok
nglr_20260605_180452,natural_gradient_local_rate,random_feature,0,8,5.0,0.7346394832156421,524288,symmetrized,torch,8192,0.0735256974323083,0.07602382763406411,0.03520623752713503,,2.159385182113514,0.04081759010692908,,0.9345503203009857,1.070033339326164,0.1850090330950417,5.551115123125783e-17,3.9968028886505635e-15,5.351798081377007e-17,3.676862549920856e-16,0.2142857142857143,0.0491965649785553,0.029134177621857497,0.41006277031057237,0.16847801208496094,ok,,random_feature,160,cuda,float64,torch_dense_eigh,32,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.03369180824253053,,44,0.015488,0.14849591255187988,0.0029859542846679688,76.957696,not_separable,,,,0.07602382763406411,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,0.9074745938627653,True,9.331272755862617e-17,0.0,0.7067611526650958,1.3333333333333333,36,14563.555555555555,0.008286407592029853,0.01715264047258002,0.9908953577255264,0.05887118716148409,-0.05634503742454067,0.06084504088123821,0.013678171472706259,0.7705543041545624,0.06234565616135785,0.16399601614642334,5.558040253096975,,0.04081759010692908,,0.05887118716148409,0.06234565616135785,True,seed_exact,seed_exact,seed_exact,ok
nglr_20260605_180452,natural_gradient_local_rate,random_feature,0,8,5.0,0.7347190591964303,1048576,symmetrized,torch,8192,0.07507678085354877,0.07605263599523125,0.036467910087872854,,2.0854673550520246,0.0395847259073584,,0.9354090476146596,1.0690510237740918,0.11436530712436964,5.551115123125783e-17,2.6645352591003757e-15,7.224700582419151e-17,4.3301791474820538e-16,0.2142857142857143,0.0491965649785553,0.029145217685707978,0.4096863231272953,0.29892802238464355,ok,,random_feature,160,cuda,float64,torch_dense_eigh,32,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.02923730352674743,,44,0.015488,0.25575852394104004,0.0030548572540283203,111.29856,not_separable,,,,0.07605263599523125,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,0.9073763070687273,True,7.134344243276249e-17,0.0,0.7066908016194728,1.3333333333333333,36,29127.11111111111,0.005859375,0.013866235279413639,0.9904186438990863,0.062186400715817616,-0.0550095962844267,0.059376977187898916,0.010269727268455875,0.7712015770633341,0.06578290872677538,0.16420747055132545,7.405516622513608,,0.0395847259073584,,0.062186400715817616,0.06578290872677538,True,seed_exact,seed_exact,seed_exact,ok
nglr_20260605_180452,natural_gradient_local_rate,random_feature,0,8,5.0,0.7348458064080414,2097152,symmetrized,torch,8192,0.07420386427410929,0.07466850192662487,0.03365038768795445,,2.2189492322952744,0.041018114238670425,,0.934993055237323,1.0695266605442078,0.08445715321848869,8.326672684688674e-17,1.3322676295501878e-15,3.535633820369879e-17,3.3258770670255635e-16,0.2142857142857143,0.0491965649785553,0.02861478388538228,0.4098685986924082,0.49903011322021484,ok,,random_feature,160,cuda,float64,torch_dense_eigh,32,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.02619592701817088,,44,0.015488,0.45553064346313477,0.0031099319458007812,178.407424,not_separable,,,,0.07466850192662487,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,0.9072198015599525,True,3.156017429138735e-17,0.0,0.6917222554970638,1.3333333333333333,36,58254.22222222222,0.0041432037960149265,0.010275751171181416,0.9931435402697244,0.06439275075544346,-0.05815048503240139,0.06262286521930083,0.011145266674292406,0.7714848194257032,0.06352323525233247,0.16350823581161977,6.699570688501758,,0.041018114238670425,,0.06439275075544346,0.06352323525233247,True,seed_exact,seed_exact,seed_exact,ok
nglr_20260605_180452,natural_gradient_local_rate,random_feature,0,8,5.0,0.7233301876855234,4194304,symmetrized,torch,8192,0.07541651768469576,0.07562291587514278,0.03505835339523525,,2.157058405527415,0.04056456247990753,,0.9361641803851568,1.0681887012474456,0.04500856519487367,5.551115123125783e-17,1.7763568394002505e-15,3.7669745957978435e-17,4.207410777955583e-16,0.2142857142857143,0.0491965649785553,0.02898053849635427,0.40935586018639253,0.969681978225708,ok,,random_feature,160,cuda,float64,torch_dense_eigh,32,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.026034045375203544,,44,0.015488,0.9000587463378906,0.0030388832092285156,312.625152,not_separable,,,,0.07562291587514278,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,0.9216629943232898,True,3.8018240575083694e-17,0.0,0.6938290722900293,1.3333333333333333,36,116508.44444444444,0.0029296875,0.007796651621209399,0.9946668401763941,0.06782626425393337,-0.058502659791237255,0.06282694632791874,0.010963275246180026,0.771577598001181,0.06465964062896275,0.16458658238397583,6.897839758378076,,0.04056456247990753,,0.06782626425393337,0.06465964062896275,True,seed_exact,seed_exact,seed_exact,ok
nglr_20260605_180452,natural_gradient_local_rate,random_feature,1,8,5.0,0.7483437014278753,262144,symmetrized,torch,8192,0.07988590325934866,0.09094605212312427,0.050620819182357675,,1.7966135987546545,0.0403252329407666,,0.9249095088038842,1.0811868517745316,0.2620348664909318,1.3877787807814457e-16,7.14956794683812e-16,1.0071304488157859e-16,4.238417992810995e-16,0.2142857142857143,0.0491965649785553,0.034852736556697454,0.4143370672368263,0.08504724502563477,ok,,random_feature,160,cuda,float64,torch_dense_eigh,32,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.04531991630467832,,44,0.015488,0.06746387481689453,0.0031499862670898438,60.18048,not_separable,,,,0.09094605212312427,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,0.8908562541444993,True,3.721277751042069e-17,0.0,0.6777403687733079,1.3333333333333333,36,7281.777777777777,0.01171875,0.024620872802096284,0.9844020709880321,0.066325179321028,-0.05949256218414789,0.06534177233832872,0.014882844079824568,0.7694575167137919,0.0760632080432997,0.1554519920900923,6.1107978848217765,,0.0403252329407666,,0.066325179321028,0.0760632080432997,True,seed_exact,seed_exact,seed_exact,ok
nglr_20260605_180452,natural_gradient_local_rate,random_feature,1,8,5.0,0.748665024771005,524288,symmetrized,torch,8192,0.0851407520725846,0.08823359884327657,0.043731664062507364,,2.0176135698189044,0.044501934780769206,,0.9244313759030188,1.0817460614890564,0.1674200457367093,1.1102230246251565e-16,1.1102230246251565e-15,5.438695846153053e-17,4.126527592773526e-16,0.2142857142857143,0.0491965649785553,0.0338132585653175,0.4145513699845024,0.14460039138793945,ok,,random_feature,160,cuda,float64,torch_dense_eigh,32,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.03571024824483101,,44,0.015488,0.12474393844604492,0.0030095577239990234,76.957696,not_separable,,,,0.08823359884327657,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,0.8904739030256965,True,6.716892523525761e-17,0.0,0.6776541058820831,1.3333333333333333,36,14563.555555555555,0.008286407592029853,0.018930045106208347,0.9879942317591339,0.06930355373706823,-0.0635628558561151,0.06959440325569832,0.015050469843939644,0.7695757750725184,0.07318312899933693,0.15485560083050043,5.8625145765004465,,0.044501934780769206,,0.06930355373706823,0.07318312899933693,True,seed_exact,seed_exact,seed_exact,ok
nglr_20260605_180452,natural_gradient_local_rate,random_feature,1,8,5.0,0.7214002131485461,1048576,symmetrized,torch,8192,0.07657029069474248,0.07809809143496257,0.037662525431545454,,2.0736286412049525,0.04043556600341712,,0.9272719207129289,1.0784323105903546,0.0828359931118981,5.551115123125783e-17,3.1086244689504383e-15,5.3593595013399005e-17,4.652608019620205e-16,0.2142857142857143,0.0491965649785553,0.02992908590115186,0.4132814601380517,0.2870359420776367,ok,,random_feature,160,cuda,float64,torch_dense_eigh,32,32,True,2.11.0+cu128,True,12.8,NVIDIA A100-SXM4-40GB,True,0.032036639373494165,,44,0.015488,0.2461566925048828,0.0031440258026123047,111.29856,not_separable,,,,0.07809809143496257,2.6094379124341005,0.6666666666666665,16.32662240617609,0.33333333333333337,1.6666666666666665,0.9241287353617553,True,3.5004756702910544e-17,0.0,0.6894076455840454,1.3333333333333333,36,29127.11111111111,0.005859375,0.013782378530653505,0.991195632347829,0.06431571290430907,-0.06392371163490018,0.06954973749898996,0.01296174826749712,0.7693740200884557,0.06513634316746546,0.15789790062447318,6.025274509519781,,0.04043556600341712,,0.06431571290430907,0.06513634316746546,True,seed_exact,seed_exact,seed_exact,ok
