run_id,experiment_group,potential_family,seed,N_theta,kappa_target,rho,M_mc,operator_estimator,backend,chunk_size,Lambda_hat_raw_forward,Lambda_hat_full_sym,Lambda_hat_diag,Lambda_hat_separable_exact,full_over_diag,full_minus_diag,diag_minus_exact,tau_H,tau_H_sq,coupling_bound_rate,tau_top_total,tau_top_longitudinal,tau_top_mixed,tau_top_transverse,tau_top_longitudinal_fraction,tau_top_mixed_fraction,tau_top_transverse_fraction,tau_top_X_longitudinal_norm_sq,tau_top_X_mixed_norm_sq,tau_top_X_transverse_norm_sq,tau_top_svd_gap,gamma_over_coupling_bound,gamma_loc,inverse_gamma_loc,self_adjoint_error_H_raw,self_adjoint_error_H_sym,self_adjoint_error_L_star,eig_residual_H,eig_residual_L_star,current_bound_rate,conjecture_bound_rate,lambda_over_logkappa,inverse_gamma_over_logkappa,runtime_seconds,status,error_message,family,quadrature_nodes,device,dtype,eigensolver,explicit_dense_max_N_theta,basis_block_size,torch_available,torch_version,cuda_available,cuda_version,device_name,gpu_available,diag_offdiag_norm,full_sym_minus_exact,operator_matrix_dim,dense_matrix_memory_mb,matrix_construction_runtime_seconds,eigh_runtime_seconds,gpu_peak_memory_mb,torch_accumulation_mode,separable_exact_status,Lambda_true,gamma_true,baseline_type,Lambda_hat,log_kappa_factor,Gamma_current,D_kappa,alpha_target,beta_target,L_A,L_A_is_empirical,norm_mean_grad,norm_mean_hess_minus_I,empirical_min_hess_eig,empirical_max_hess_eig
nglr_20260610_232251,natural_gradient_local_rate,random_feature,0,4,100.0,1.0053347863124915,32768,symmetrized,torch,262144,0.1269455454957951,0.13163658033487252,0.10015071891639321,,1.3143847768558108,0.03148586141847931,,0.08867444317365365,0.00786315687215753,0.3324619332216857,0.08867444317365367,0.044058029311081034,0.028460945945055535,0.016155467917517097,0.49685149107506604,0.32095996237968655,0.1821885465452474,0.4968514910750661,0.32095996237968694,0.1821885465452475,0.018038378168657665,2.798177938342682,0.930287646879679,1.0749363418445321,0.24676192054538815,6.245004513516506e-17,9.108245573994505e-16,8.616181336592895e-17,6.925029369860783e-16,0.20079522862823063,0.02559495781739623,0.02348484987377191,0.19177586160214688,0.061380863189697266,ok,,random_feature,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.05478316932199902,,14,0.001568,0.011885881423950195,0.0033261775970458984,122.690048,generic_dense,not_separable,,,,0.13163658033487252,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801971,1.9801980198019802,0.9749966211726231,True,6.964687199908879e-19,0.0,0.5099009900990099,1.430842699858548
nglr_20260610_232251,natural_gradient_local_rate,random_feature,1,4,100.0,1.135978382152223,32768,symmetrized,torch,262144,0.10388410186366859,0.11902996367946309,0.06646834346745008,,1.7907767437855997,0.05256162021201301,,0.10399894891355632,0.010815781375124497,0.3321358969173703,0.10399894891355632,0.01594208780494375,0.07510703952444826,0.012949821584164321,0.15329085506618703,0.7221903712399733,0.12451877369383975,0.15329085506618698,0.7221903712399733,0.1245187736938401,0.014518927619570493,2.7748467735969835,0.9216262219569052,1.0850385722279932,0.25313348142414066,1.1102230246251565e-16,7.520838179760297e-16,6.718555132733216e-17,5.368011966644406e-16,0.20079522862823063,0.02559495781739623,0.021235744808786785,0.19357816733921704,0.06135153770446777,ok,,random_feature,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.06364032990521655,,14,0.001568,0.01190638542175293,0.003322124481201172,122.690048,generic_dense,not_separable,,,,0.11902996367946309,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801982,1.9801980198019802,0.8628667897226164,True,2.7715766647647767e-19,0.0,0.5532388606368107,1.49009900990099
nglr_20260610_232251,natural_gradient_local_rate,random_feature,2,4,100.0,0.8770153523244111,32768,symmetrized,torch,262144,0.15387949227860243,0.1560089193369823,0.03249728651265553,,4.800675258724362,0.12351163282432677,,0.13073624615547277,0.01709196605882437,0.33144498452471205,0.13073624615547275,0.12045813100003643,0.0058750814485371205,0.004403033706899185,0.9213828187845207,0.044938428487157414,0.033678752728321854,0.9213828187845199,0.04493842848715856,0.03367875272832205,0.02833373673002816,2.6303439902944508,0.8718143231578136,1.1470332310874212,0.09446439386788108,6.938893903907228e-17,7.639265759597241e-16,1.2353892639444482e-16,3.8289870333611516e-16,0.20079522862823063,0.02559495781739623,0.027833038812447888,0.20463843077500057,0.061411380767822266,ok,,random_feature,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.054001880354043,,14,0.001568,0.011919260025024414,0.003340005874633789,122.690048,generic_dense,not_separable,,,,0.1560089193369823,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801982,1.9801980198019802,1.1176520652735409,True,2.506060587309024e-19,0.0,0.5099009900990099,1.452417297818791
nglr_20260610_232251,natural_gradient_local_rate,additive_index,0,4,100.0,1.1374884722024152,32768,symmetrized,torch,262144,0.09516522979465791,0.10921497973597284,0.08588573040544496,,1.2716312619150627,0.02332924933052788,,0.09883179749561269,0.009767724196213794,0.33225155282275454,0.09883179749561284,0.051174525401199024,0.029146527812468903,0.018510744281944908,0.5177941381008543,0.294910429143644,0.18729543275550162,0.5177941381008562,0.29491042914364407,0.18729543275550206,0.017070232560214615,2.752295549397508,0.9144544701144783,1.0935481565034204,0.10201572053612973,5.551115123125783e-17,1.097889699343089e-15,5.276133718778655e-17,4.3322265993428383e-16,0.20079522862823063,0.02559495781739623,0.019484685765472468,0.1950963343159664,0.06135058403015137,ok,,additive_index,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.04009109915591959,,14,0.001568,0.011887788772583008,0.0033338069915771484,122.690048,generic_dense,not_separable,,,,0.10921497973597284,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801971,1.9801980198019802,0.8617212778465457,True,3.1502737824603217e-19,0.0,0.5407453937777188,1.49009900990099
nglr_20260610_232251,natural_gradient_local_rate,additive_index,1,4,100.0,1.1637407679849465,32768,symmetrized,torch,262144,0.12007139508823231,0.12350622212338473,0.07311595037734629,,1.6891830234849958,0.05039027174603844,,0.10637841924576466,0.011316368081227672,0.3320806842481274,0.10637841924576465,0.003537642656894237,0.09490141033467189,0.00793936625419851,0.033255266265249425,0.892111492232484,0.07463324150226652,0.033255266265249515,0.8921114922324833,0.0746332415022671,0.01477224517455751,2.7510410344144756,0.9135675891030354,1.094609760600008,0.12157432762429486,9.71445146547012e-17,4.440892098500626e-16,4.184964209138643e-17,5.227364038615366e-16,0.20079522862823063,0.02559495781739623,0.022034339373339255,0.19528573161548846,0.06138277053833008,ok,,additive_index,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.04792457405518217,,14,0.001568,0.01191568374633789,0.003335714340209961,122.690048,generic_dense,not_separable,,,,0.12350622212338473,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801982,1.9801980198019802,0.8422821016223602,True,1.8515894096437205e-19,0.0,0.5099009900990099,1.4899915440667797
nglr_20260610_232251,natural_gradient_local_rate,additive_index,2,4,100.0,0.8785691977060832,32768,symmetrized,torch,262144,0.14300136026401145,0.14408974759413115,0.018279326272623343,,7.882661835843047,0.1258104213215078,,0.12934676488302133,0.0167305855857036,0.3314846890133705,0.12934676488302133,0.11760072045841818,0.007129661332233896,0.004616383092369248,0.9091894997511067,0.05512052302724248,0.03568997722165076,0.909189499751106,0.05512052302724305,0.035689977221650966,0.027587358420537014,2.6100716488568687,0.8651987888239343,1.1558037446623117,0.07359960408216931,5.551115123125783e-17,1.0668109465128282e-15,1.1254606398760613e-16,4.803398873064685e-16,0.20079522862823063,0.02559495781739623,0.02570657853606825,0.20620314929091918,0.0613863468170166,ok,,additive_index,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.044902087824362794,,14,0.001568,0.011914253234863281,0.0033426284790039062,122.690048,generic_dense,not_separable,,,,0.14408974759413115,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801982,1.9801980198019802,1.11567537578286,True,4.246222160452528e-19,0.0,0.5099009900990099,1.4784994042406183
nglr_20260610_232251,natural_gradient_local_rate,radial_tail,0,4,100.0,0.3844291554527936,32768,symmetrized,torch,262144,0.2563014251118957,0.2663921777340409,0.25604566728315525,,1.0404088480022733,0.010346510450885638,,1.3509411388509433e-17,1.8250419606398834e-34,0.3333333333333333,1.3509411388509448e-17,1.0646972925381178e-19,8.930784784536398e-18,4.472156874719238e-18,,,,0.007881152345717336,0.6610787493030649,0.33104009835121956,2.6532669424919787e-18,2.9999999999999973,0.9999999999999991,1.0000000000000009,0.2718378298565495,2.220446049250313e-16,3.549850614561024e-16,5.076104428597243e-17,1.1423502710626213e-15,0.20079522862823063,0.02559495781739623,0.047526153336070506,0.17840671501818436,0.058933258056640625,ok,,radial_tail,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.1363225689992924,,14,0.001568,0.010848522186279297,0.0033082962036132812,56.627712,generic_dense,not_separable,,,,0.2663921777340409,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801971,1.9801980198019802,2.5497494295079415,True,4.715061519293823e-19,0.0,0.7995090478382949,1.49009900990099
nglr_20260610_232251,natural_gradient_local_rate,radial_tail,1,4,100.0,0.38651848829071095,32768,symmetrized,torch,262144,0.34230360955842887,0.3483070752441499,0.3473557688763856,,1.0027387089923439,0.0009513063677643041,,1.2787426427255964e-17,1.6351827463248422e-34,0.3333333333333333,1.2787426427255958e-17,2.792789386851492e-18,7.791238607196119e-18,2.2033984332083483e-18,,,,0.2184012086199579,0.6092890271172438,0.17230976426279757,4.52521568069335e-18,2.9999999999999987,0.9999999999999994,1.0000000000000007,0.2541112175755769,5.551115123125783e-17,4.1891121289986473e-16,1.0783277717711582e-16,8.49881906797917e-16,0.20079522862823063,0.02559495781739623,0.062140321111900286,0.1784067150181843,0.059867143630981445,ok,,radial_tail,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.21728181134018584,,14,0.001568,0.010863780975341797,0.003317117691040039,56.627712,generic_dense,not_separable,,,,0.3483070752441499,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801982,1.9801980198019802,2.5359667118038267,True,2.1402318238237044e-19,0.0,0.7949797229149512,1.49009900990099
nglr_20260610_232251,natural_gradient_local_rate,radial_tail,2,4,100.0,0.38581312005691937,32768,symmetrized,torch,262144,0.3042914218801577,0.31063685158566995,0.3058588133984296,,1.0156217116458117,0.004778038187240374,,1.4702539475735047e-17,2.1616466703554737e-34,0.3333333333333333,1.4702539475735056e-17,7.703898383308123e-18,8.655490684295567e-19,6.133092023997381e-18,,,,0.5239841998739453,0.05887071888894141,0.41714508123711497,9.340050943749484e-18,2.999999999999998,0.9999999999999992,1.0000000000000009,0.13691734798108543,1.942890293094024e-16,1.7763568394002505e-15,1.0664361595722268e-16,1.0453885296648513e-15,0.20079522862823063,0.02559495781739623,0.0554197002549906,0.17840671501818436,0.0600283145904541,ok,,radial_tail,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.17931214088267514,,14,0.001568,0.01084756851196289,0.0033218860626220703,56.627712,generic_dense,not_separable,,,,0.31063685158566995,5.605170185988092,0.9801980198019802,35.07019527574005,0.01980198019801982,1.9801980198019802,2.5406031284197144,True,3.501894052271463e-19,0.0,0.7966358837064831,1.49009900990099
nglr_20260610_232251,natural_gradient_local_rate,product_feature,0,8,10.0,0.4915522587801715,32768,symmetrized,torch,262144,0.11413233955958767,0.150300216775899,0.09087735287069032,,1.6538797844360813,0.05942286390520868,,0.08344330367374314,0.006962784927988515,0.33256148197522445,0.0834433036737432,0.012280825823050961,0.04394841589975365,0.0272140619509386,0.1471756903474008,0.5266859527948285,0.3261383568577709,0.14717569034740083,0.5266859527948292,0.3261383568577711,0.011566436047745918,2.8099361131324034,0.9344765180390141,1.0701178474751682,0.15975442107986876,5.551115123125783e-17,1.3322676295501878e-15,6.967127365195468e-17,4.3422263169012153e-16,0.20754716981132074,0.04054578386931515,0.0455098695548342,0.32402430742670874,0.08781099319458008,ok,,product_feature,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.10632917235465332,,44,0.015488,0.03280138969421387,0.004647493362426758,522.21696,generic_dense,not_separable,,,,0.150300216775899,3.302585092994046,0.8181818181818183,20.663476804965537,0.18181818181818177,1.8181818181818183,1.6644859291506575,True,4.405912599705324e-19,0.0,0.663091245194851,1.4090909090909092
nglr_20260610_232251,natural_gradient_local_rate,product_feature,1,8,10.0,0.485466810394454,32768,symmetrized,torch,262144,0.10555271568606839,0.14434035882373547,0.07135377563055743,,2.0228832678886493,0.07298658319317804,,0.09135131581511043,0.008345062901152044,0.33240867622932585,0.09135131581511041,0.05939865465149782,0.0019030840452658093,0.03004957711834679,0.6502222121432508,0.02083258493087869,0.32894520292587065,0.6502222121432493,0.02083258493088135,0.32894520292587004,0.030532378018314862,2.7413629552402767,0.911252831015533,1.0973902806815579,0.3695291145265616,2.220446049250313e-16,1.9984014443252818e-15,1.8688538490826325e-16,9.717082235594342e-16,0.20754716981132074,0.04054578386931515,0.04370526565081777,0.33228221220083376,0.06934475898742676,ok,,product_feature,80,cuda,float64,auto,64,32,True,2.12.0+cu130,True,13.0,NVIDIA H200 NVL,True,0.11324935150692933,,44,0.015488,0.015096426010131836,0.003917694091796875,522.218496,generic_dense,not_separable,,,,0.14434035882373547,3.302585092994046,0.8181818181818183,20.663476804965537,0.18181818181818177,1.8181818181818183,1.6853506782822598,True,6.399371586554299e-19,0.0,0.5909090909090908,1.3788389903233464
